competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Brasileirao,2013,29,Arena Joinville,visitante,FLAMENGO - RJ,pro,Marcelo Moreno,33' (2ºT),78.0
Brasileirao,2013,29,Arena Joinville,visitante,FLAMENGO - RJ,pro,Renato Abreu,35' (2ºT),80.0
Brasileirao,2013,30,Vila Belmiro,visitante,GREMIO - RS,pro,Vargas,11' (1ºT),11.0
Brasileirao,2013,30,Vila Belmiro,mandante,SANTOS - SP,pro,Willian José,33' (2ºT),78.0
Brasileirao,2013,31,Raulino de Oliveira,mandante,VASCO DA GAMA - RJ,pro,Alisson,24' (2ºT),69.0
Brasileirao,2013,31,Raulino de Oliveira,mandante,VASCO DA GAMA - RJ,pro,Abuda,45+3' (2ºT),90.5
Brasileirao,2013,32,Orlando Scarpelli,visitante,NAUTICO - PE,pro,Rogerio,37' (2ºT),82.0
Brasileirao,2013,33,Morumbi,visitante,GOIAS - GO,pro,Rodrigo,2' (1ºT),2.0
Brasileirao,2013,34,Lourival Baptista,visitante,BOTAFOGO - RJ,pro,Vitinho,7' (1ºT),7.0
Brasileirao,2013,34,Lourival Baptista,mandante,BAHIA - BA,pro,Fernandao,40' (1ºT),40.0
Brasileirao,2013,34,Lourival Baptista,mandante,BAHIA - BA,pro,Fernandao,23' (2ºT),68.0
Brasileirao,2013,35,Arena do Grêmio,mandante,GREMIO - RS,pro,Elano,24' (2ºT),69.0
Brasileirao,2013,36,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Chiquinho,23' (1ºT),23.0
Brasileirao,2013,36,Moisés Lucarelli,visitante,ATLETICO - PR,pro,Paulo Baier,35' (1ºT),35.0
Brasileirao,2013,36,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,William,1' (2ºT),46.0
Brasileirao,2013,36,Moisés Lucarelli,visitante,ATLETICO - PR,pro,Ederson,11' (2ºT),56.0
Brasileirao,2013,36,Moisés Lucarelli,visitante,ATLETICO - PR,pro,Everton,18' (2ºT),63.0
Brasileirao,2013,36,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,William,40' (2ºT),85.0
Brasileirao,2013,36,Moisés Lucarelli,visitante,ATLETICO - PR,pro,Marcao,45+2' (2ºT),90.5
Brasileirao,2013,37,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Joao Vitor,16' (1ºT),16.0
Brasileirao,2013,37,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Giancarlo,12' (2ºT),57.0
Brasileirao,2013,37,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Matheus Ferraz,23' (2ºT),68.0
Brasileirao,2013,37,Heriberto Hulse,visitante,SANTOS - SP,pro,Neilton,45+2' (2ºT),90.5
Brasileirao,2013,38,Arena do Jacaré,mandante,CRUZEIRO - MG,pro,Dagoberto,40' (2ºT),85.0
Brasileirao,2013,39,Couto Pereira,mandante,CORITIBA - PR,pro,Robinho,15' (1ºT),15.0
Brasileirao,2013,39,Couto Pereira,visitante,FLUMINENSE - RJ,pro,Carlinhos,22' (1ºT),22.0
Brasileirao,2013,39,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,42' (2ºT),87.0
Brasileirao,2013,40,Canindé,visitante,INTERNACIONAL - RS,pro,Rafael Moura,24' (1ºT),24.0
Brasileirao,2013,40,Canindé,mandante,PORTUGUESA - SP,pro,Canete,9' (2ºT),54.0
Brasileirao,2013,41,Raulino de Oliveira,visitante,BAHIA - BA,pro,Fernandao,7' (1ºT),7.0
Brasileirao,2013,41,Raulino de Oliveira,mandante,VASCO DA GAMA - RJ,pro,Carlos Alberto,21' (1ºT),21.0
Brasileirao,2013,42,Cláudio Moacyr,visitante,GOIAS - GO,pro,Vitor,25' (2ºT),70.0
Brasileirao,2013,42,Cláudio Moacyr,mandante,FLUMINENSE - RJ,pro,Rafael Sobis,36' (2ºT),81.0
Brasileirao,2013,42,Cláudio Moacyr,mandante,FLUMINENSE - RJ,pro,Denilson,41' (2ºT),86.0
Brasileirao,2013,44,Jóia da Princesa,mandante,VITORIA - BA,pro,Luis,27' (1ºT),27.0
Brasileirao,2013,44,Jóia da Princesa,visitante,ATLETICO - PR,pro,Ederson,30' (1ºT),30.0
Brasileirao,2013,44,Jóia da Princesa,mandante,VITORIA - BA,pro,Max,35' (1ºT),35.0
Brasileirao,2013,44,Jóia da Princesa,visitante,ATLETICO - PR,pro,Luiz Alberto da Silva Oliveira,35' (2ºT),80.0
Brasileirao,2013,44,Jóia da Princesa,mandante,VITORIA - BA,pro,Escudero,42' (2ºT),87.0
Brasileirao,2013,45,Arena do Grêmio,visitante,SAO PAULO - SP,pro,Luis Fabiano,41' (1ºT),41.0
Brasileirao,2013,45,Arena do Grêmio,mandante,GREMIO - RS,pro,K. Giacomazzi,41' (2ºT),86.0
Brasileirao,2013,46,Moisés Lucarelli,visitante,BOTAFOGO - RJ,pro,Seedorf,31' (1ºT),31.0
Brasileirao,2013,46,Moisés Lucarelli,visitante,BOTAFOGO - RJ,pro,Antonio Carlos,36' (1ºT),36.0
Brasileirao,2013,47,Heriberto Hulse,visitante,FLAMENGO - RJ,pro,Hernane,37' (1ºT),37.0
Brasileirao,2013,47,Heriberto Hulse,visitante,FLAMENGO - RJ,pro,Gabriel,7' (2ºT),52.0
Brasileirao,2013,47,Heriberto Hulse,visitante,FLAMENGO - RJ,pro,Gabriel,33' (2ºT),78.0
Brasileirao,2013,48,Arena do Jacaré,visitante,INTERNACIONAL - RS,pro,Otavio,23' (1ºT),23.0
Brasileirao,2013,48,Arena do Jacaré,mandante,CRUZEIRO - MG,pro,Elber,31' (1ºT),31.0
Brasileirao,2013,48,Arena do Jacaré,mandante,CRUZEIRO - MG,pro,Éverton Ribeiro,17' (2ºT),62.0
Brasileirao,2013,48,Arena do Jacaré,visitante,INTERNACIONAL - RS,pro,Gabriel,28' (2ºT),73.0
Brasileirao,2013,49,Couto Pereira,mandante,CORITIBA - PR,pro,Deivid,1' (1ºT),1.0
Brasileirao,2013,50,Vila Belmiro,mandante,SANTOS - SP,pro,Cicero,4' (1ºT),4.0
Brasileirao,2013,51,Arena Pernambuco,mandante,BOTAFOGO - RJ,pro,Seedorf,38' (2ºT),83.0
Brasileirao,2013,52,Mané Garrincha,mandante,FLAMENGO - RJ,pro,Marcelo Moreno,8' (1ºT),8.0
Brasileirao,2013,52,Mané Garrincha,mandante,FLAMENGO - RJ,pro,Caceres,2' (2ºT),47.0
Brasileirao,2013,52,Mané Garrincha,visitante,CORITIBA - PR,pro,Chico,7' (2ºT),52.0
Brasileirao,2013,52,Mané Garrincha,visitante,CORITIBA - PR,pro,Alex,14' (2ºT),59.0
Brasileirao,2013,53,Morumbi,visitante,SANTOS - SP,pro,Giva,12' (2ºT),57.0
Brasileirao,2013,53,Morumbi,visitante,SANTOS - SP,pro,Cicero,36' (2ºT),81.0
Brasileirao,2013,54,Fonte Nova,visitante,CORINTHIANS - SP,pro,Alexandre Pato,32' (1ºT),32.0
Brasileirao,2013,54,Fonte Nova,visitante,CORINTHIANS - SP,pro,Alexandre Pato,42' (1ºT),42.0
Brasileirao,2013,55,Centenário,mandante,INTERNACIONAL - RS,contra,Nei,16' (1ºT),16.0
Brasileirao,2013,55,Centenário,mandante,INTERNACIONAL - RS,pro,Forlan,38' (1ºT),38.0
Brasileirao,2013,55,Centenário,visitante,VASCO DA GAMA - RJ,pro,Andre Felipe,45' (1ºT),45.0
Brasileirao,2013,55,Centenário,mandante,INTERNACIONAL - RS,pro,Indio,10' (2ºT),55.0
Brasileirao,2013,55,Centenário,visitante,VASCO DA GAMA - RJ,pro,Rafael Vaz,19' (2ºT),64.0
Brasileirao,2013,55,Centenário,mandante,INTERNACIONAL - RS,pro,Rafael Moura,27' (2ºT),72.0
Brasileirao,2013,55,Centenário,mandante,INTERNACIONAL - RS,pro,Dalessandro,30' (2ºT),75.0
Brasileirao,2013,55,Centenário,visitante,VASCO DA GAMA - RJ,pro,Fellipe,39' (2ºT),84.0
Brasileirao,2013,56,Serra Dourada,mandante,GOIAS - GO,pro,Walter,7' (2ºT),52.0
Brasileirao,2013,57,Arena Pernambuco,visitante,PONTE PRETA - SP,pro,Diego Sacoman,11' (1ºT),11.0
Brasileirao,2013,57,Arena Pernambuco,visitante,PONTE PRETA - SP,pro,William,43' (1ºT),43.0
Brasileirao,2013,57,Arena Pernambuco,visitante,PONTE PRETA - SP,pro,Rildo,10' (2ºT),55.0
Brasileirao,2013,57,Arena Pernambuco,mandante,NAUTICO - PE,pro,Herlison,27' (2ºT),72.0
Brasileirao,2013,58,Independência,mandante,ATLETICO - MG,pro,Rosinei,11' (1ºT),11.0
Brasileirao,2013,58,Independência,visitante,CRICIUMA - SC,contra,Luan,26' (1ºT),26.0
Brasileirao,2013,58,Independência,mandante,ATLETICO - MG,pro,Alecsandro,2' (2ºT),47.0
Brasileirao,2013,58,Independência,mandante,ATLETICO - MG,pro,Leleu,37' (2ºT),82.0
Brasileirao,2013,58,Independência,visitante,CRICIUMA - SC,pro,Wellington Paulista,45+2' (2ºT),90.5
Brasileirao,2013,59,Durival Britto,mandante,ATLETICO - PR,pro,Pedro Botelho,31' (2ºT),76.0
Brasileirao,2013,59,Durival Britto,visitante,GREMIO - RS,pro,Barcos,37' (2ºT),82.0
Brasileirao,2013,60,Canindé,mandante,PORTUGUESA - SP,pro,Valdomiro Duarte de Macedo,4' (1ºT),4.0
Brasileirao,2013,60,Canindé,visitante,CRUZEIRO - MG,pro,Bruno Rodrigo,17' (1ºT),17.0
Brasileirao,2013,61,Mané Garrincha,visitante,FLAMENGO - RJ,pro,Paulinho,30' (1ºT),30.0
Brasileirao,2013,62,Cláudio Moacyr,visitante,INTERNACIONAL - RS,pro,Dalessandro,19' (1ºT),19.0
Brasileirao,2013,62,Cláudio Moacyr,visitante,INTERNACIONAL - RS,pro,Forlan,33' (1ºT),33.0
Brasileirao,2013,62,Cláudio Moacyr,mandante,FLUMINENSE - RJ,pro,Carlinhos,34' (1ºT),34.0
Brasileirao,2013,62,Cláudio Moacyr,visitante,INTERNACIONAL - RS,pro,Forlan,40' (1ºT),40.0
Brasileirao,2013,62,Cláudio Moacyr,mandante,FLUMINENSE - RJ,pro,Fred,7' (2ºT),52.0
Brasileirao,2013,63,Pacaembu,visitante,ATLETICO - MG,pro,Rosinei,36' (1ºT),36.0
Brasileirao,2013,64,Manoel Barradas,visitante,SAO PAULO - SP,pro,Aloisio,9' (1ºT),9.0
Brasileirao,2013,64,Manoel Barradas,mandante,VITORIA - BA,pro,Dinei,20' (1ºT),20.0
Brasileirao,2013,64,Manoel Barradas,mandante,VITORIA - BA,pro,Max,29' (1ºT),29.0
Brasileirao,2013,64,Manoel Barradas,visitante,SAO PAULO - SP,pro,Rogerio,35' (1ºT),35.0
Brasileirao,2013,64,Manoel Barradas,mandante,VITORIA - BA,pro,Max,10' (2ºT),55.0
Brasileirao,2013,65,Arena do Grêmio,mandante,GREMIO - RS,pro,Vargas,13' (1ºT),13.0
Brasileirao,2013,65,Arena do Grêmio,visitante,BOTAFOGO - RJ,pro,Seedorf,20' (1ºT),20.0
Brasileirao,2013,65,Arena do Grêmio,mandante,GREMIO - RS,pro,Vargas,34' (1ºT),34.0
Brasileirao,2013,68,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,9' (1ºT),9.0
Brasileirao,2013,68,Mineirão,mandante,CRUZEIRO - MG,pro,Vinicius Araujo,9' (2ºT),54.0
Brasileirao,2013,68,Mineirão,mandante,CRUZEIRO - MG,pro,Vinicius Araujo,25' (2ºT),70.0
Brasileirao,2013,69,Couto Pereira,mandante,CORITIBA - PR,pro,Geraldo,11' (2ºT),56.0
Brasileirao,2013,70,Vila Belmiro,mandante,SANTOS - SP,pro,Neilton,1' (1ºT),1.0
Brasileirao,2013,70,Vila Belmiro,mandante,SANTOS - SP,pro,Willian José,11' (1ºT),11.0
Brasileirao,2013,70,Vila Belmiro,mandante,SANTOS - SP,pro,Neilton,29' (2ºT),74.0
Brasileirao,2013,70,Vila Belmiro,visitante,PORTUGUESA - SP,pro,Bruno Moraes,42' (2ºT),87.0
Brasileirao,2013,70,Vila Belmiro,mandante,SANTOS - SP,pro,Giva,45+1' (2ºT),90.5
Brasileirao,2013,71,São Januário,mandante,BOTAFOGO - RJ,pro,Elias,4' (2ºT),49.0
Brasileirao,2013,71,São Januário,mandante,BOTAFOGO - RJ,pro,Renato,32' (2ºT),77.0
Brasileirao,2013,72,Maracanã,visitante,VASCO DA GAMA - RJ,pro,Juninho,16' (1ºT),16.0
Brasileirao,2013,72,Maracanã,visitante,VASCO DA GAMA - RJ,pro,Andre Felipe,1' (2ºT),46.0
Brasileirao,2013,72,Maracanã,mandante,FLUMINENSE - RJ,pro,Carlinhos,11' (2ºT),56.0
Brasileirao,2013,72,Maracanã,visitante,VASCO DA GAMA - RJ,pro,Carlos,36' (2ºT),81.0
Brasileirao,2013,73,Morumbi,visitante,CRUZEIRO - MG,pro,Luan,6' (2ºT),51.0
Brasileirao,2013,73,Morumbi,visitante,CRUZEIRO - MG,pro,Luan,33' (2ºT),78.0
Brasileirao,2013,73,Morumbi,visitante,CRUZEIRO - MG,pro,Luan,36' (2ºT),81.0
Brasileirao,2013,75,Centenário,mandante,INTERNACIONAL - RS,pro,Juan,45+1' (2ºT),90.5
Brasileirao,2013,76,Serra Dourada,visitante,PORTUGUESA - SP,pro,Bruno Moraes,39' (1ºT),39.0
Brasileirao,2013,76,Serra Dourada,mandante,GOIAS - GO,pro,Renan Oliveira,44' (1ºT),44.0
Brasileirao,2013,76,Serra Dourada,mandante,GOIAS - GO,pro,Renan Oliveira,21' (2ºT),66.0
Brasileirao,2013,77,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Wellington Paulista,25' (1ºT),25.0
Brasileirao,2013,77,Heriberto Hulse,visitante,GREMIO - RS,pro,Ze Roberto,37' (1ºT),37.0
Brasileirao,2013,77,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Matheus Ferraz,29' (2ºT),74.0
Brasileirao,2013,78,Independência,mandante,ATLETICO - MG,pro,Marcos Rocha,6' (1ºT),6.0
Brasileirao,2013,78,Independência,mandante,ATLETICO - MG,pro,Jo,23' (1ºT),23.0
Brasileirao,2013,78,Independência,mandante,ATLETICO - MG,pro,Jo,26' (2ºT),71.0
Brasileirao,2013,78,Independência,mandante,ATLETICO - MG,pro,Alecsandro,38' (2ºT),83.0
Brasileirao,2013,79,Durival Britto,mandante,ATLETICO - PR,pro,Marcelo Cirino,5' (1ºT),5.0
Brasileirao,2013,79,Durival Britto,visitante,CORINTHIANS - SP,pro,Alexandre Pato,25' (1ºT),25.0
Brasileirao,2013,80,Vila Belmiro,mandante,SANTOS - SP,pro,Neilton,20' (1ºT),20.0
Brasileirao,2013,80,Vila Belmiro,visitante,CORITIBA - PR,pro,Alex,40' (1ºT),40.0
Brasileirao,2013,80,Vila Belmiro,mandante,SANTOS - SP,pro,Cicero,19' (2ºT),64.0
Brasileirao,2013,80,Vila Belmiro,visitante,CORITIBA - PR,pro,Alex,42' (2ºT),87.0
Brasileirao,2013,81,São Januário,mandante,VASCO DA GAMA - RJ,pro,Juninho,8' (1ºT),8.0
Brasileirao,2013,81,São Januário,mandante,VASCO DA GAMA - RJ,pro,Rafael Vaz,10' (2ºT),55.0
Brasileirao,2013,81,São Januário,visitante,CRICIUMA - SC,pro,Ivo,16' (2ºT),61.0
Brasileirao,2013,81,São Januário,visitante,CRICIUMA - SC,pro,Wellington Paulista,26' (2ºT),71.0
Brasileirao,2013,81,São Januário,mandante,VASCO DA GAMA - RJ,pro,Edmilson dos Santos Silva,27' (2ºT),72.0
Brasileirao,2013,82,Maracanã,visitante,BOTAFOGO - RJ,pro,Rafael Marques,22' (1ºT),22.0
Brasileirao,2013,82,Maracanã,mandante,FLAMENGO - RJ,pro,Elias,45+4' (2ºT),90.5
Brasileirao,2013,84,Fonte Nova,mandante,BAHIA - BA,pro,Marquinhos Gabriel,2' (1ºT),2.0
Brasileirao,2013,84,Fonte Nova,mandante,BAHIA - BA,pro,Marquinhos Gabriel,32' (1ºT),32.0
Brasileirao,2013,84,Fonte Nova,visitante,GOIAS - GO,pro,Thiago Mendes,33' (1ºT),33.0
Brasileirao,2013,85,Arena do Grêmio,mandante,GREMIO - RS,pro,Riveros,5' (2ºT),50.0
Brasileirao,2013,85,Arena do Grêmio,mandante,GREMIO - RS,pro,K. Giacomazzi,39' (2ºT),84.0
Brasileirao,2013,86,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Rildo,4' (2ºT),49.0
Brasileirao,2013,87,Arena Pernambuco,mandante,NAUTICO - PE,pro,Derley,27' (2ºT),72.0
Brasileirao,2013,87,Arena Pernambuco,mandante,NAUTICO - PE,pro,Maikon,43' (2ºT),88.0
Brasileirao,2013,87,Arena Pernambuco,mandante,NAUTICO - PE,pro,Rogerio,45+1' (2ºT),90.5
Brasileirao,2013,88,Mineirão,visitante,ATLETICO - MG,pro,Alecsandro,18' (1ºT),18.0
Brasileirao,2013,88,Mineirão,mandante,CRUZEIRO - MG,pro,Éverton Ribeiro,32' (1ºT),32.0
Brasileirao,2013,88,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,43' (1ºT),43.0
Brasileirao,2013,88,Mineirão,mandante,CRUZEIRO - MG,pro,Nilton,8' (2ºT),53.0
Brasileirao,2013,88,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,12' (2ºT),57.0
Brasileirao,2013,89,Couto Pereira,visitante,VITORIA - BA,pro,Max,8' (1ºT),8.0
Brasileirao,2013,89,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,45+3' (1ºT),45.5
Brasileirao,2013,90,Canindé,visitante,ATLETICO - PR,pro,Manoel,7' (1ºT),7.0
Brasileirao,2013,90,Canindé,mandante,PORTUGUESA - SP,pro,Moises Moura Pinheiro,11' (1ºT),11.0
Brasileirao,2013,90,Canindé,mandante,PORTUGUESA - SP,pro,Gilberto,22' (1ºT),22.0
Brasileirao,2013,90,Canindé,visitante,ATLETICO - PR,pro,Guilherme Dellatorre,18' (2ºT),63.0
Brasileirao,2013,90,Canindé,visitante,ATLETICO - PR,pro,Léo,45+2' (2ºT),90.5
Brasileirao,2013,91,Maracanã,mandante,BOTAFOGO - RJ,pro,Vitinho,31' (1ºT),31.0
Brasileirao,2013,91,Maracanã,mandante,BOTAFOGO - RJ,pro,Elias,34' (2ºT),79.0
Brasileirao,2013,92,Maracanã,mandante,FLUMINENSE - RJ,pro,Fred,32' (2ºT),77.0
Brasileirao,2013,93,Pacaembu,mandante,CORINTHIANS - SP,pro,Emerson Sheik,34' (1ºT),34.0
Brasileirao,2013,93,Pacaembu,mandante,CORINTHIANS - SP,pro,Paulo Andre,34' (2ºT),79.0
Brasileirao,2013,94,Fonte Nova,mandante,BAHIA - BA,pro,Fernandao,29' (1ºT),29.0
Brasileirao,2013,94,Fonte Nova,mandante,BAHIA - BA,pro,Wallyson,45+1' (1ºT),45.5
Brasileirao,2013,94,Fonte Nova,mandante,BAHIA - BA,pro,Marquinhos Gabriel,33' (2ºT),78.0
Brasileirao,2013,95,Estádio do Vale,visitante,SANTOS - SP,pro,Thiago Ribeiro,27' (1ºT),27.0
Brasileirao,2013,95,Estádio do Vale,visitante,SANTOS - SP,pro,Renato Abreu,22' (2ºT),67.0
Brasileirao,2013,95,Estádio do Vale,mandante,INTERNACIONAL - RS,pro,Dalessandro,30' (2ºT),75.0
