competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Brasileirao,2014,23,Pacaembu,visitante,CORITIBA - PR,pro,Robinho,30' (1ºT),30.0
Brasileirao,2014,23,Pacaembu,visitante,CORITIBA - PR,pro,Chico,16' (2ºT),61.0
Brasileirao,2014,23,Pacaembu,mandante,SAO PAULO - SP,pro,Ademilson,27' (2ºT),72.0
Brasileirao,2014,25,Mané Garrincha,mandante,ATLETICO - PR,pro,Ederson,23' (1ºT),23.0
Brasileirao,2014,25,Mané Garrincha,visitante,CRUZEIRO - MG,pro,Nilton,35' (1ºT),35.0
Brasileirao,2014,25,Mané Garrincha,mandante,ATLETICO - PR,pro,Marcelo Cirino,40' (1ºT),40.0
Brasileirao,2014,25,Mané Garrincha,visitante,CRUZEIRO - MG,pro,Souza,29' (2ºT),74.0
Brasileirao,2014,25,Mané Garrincha,visitante,CRUZEIRO - MG,pro,Marcelo Moreno,38' (2ºT),83.0
Brasileirao,2014,26,Independência,visitante,GOIAS - GO,pro,David França,23' (2ºT),68.0
Brasileirao,2014,27,Fonte Nova,mandante,BAHIA - BA,pro,Max,14' (2ºT),59.0
Brasileirao,2014,28,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,13' (1ºT),13.0
Brasileirao,2014,28,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Aranguiz,45+1' (1ºT),45.5
Brasileirao,2014,28,Beira-Rio,visitante,SPORT - PE,pro,Patric,32' (2ºT),77.0
Brasileirao,2014,29,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Silvinho,14' (1ºT),14.0
Brasileirao,2014,30,Arena Condá,visitante,CORINTHIANS - SP,pro,Guerrero,32' (2ºT),77.0
Brasileirao,2014,31,Maracanã,mandante,BOTAFOGO - RJ,pro,Emerson Sheik,23' (1ºT),23.0
Brasileirao,2014,31,Maracanã,mandante,BOTAFOGO - RJ,pro,Emerson Sheik,6' (2ºT),51.0
Brasileirao,2014,31,Maracanã,mandante,BOTAFOGO - RJ,pro,Daniel,9' (2ºT),54.0
Brasileirao,2014,31,Maracanã,mandante,BOTAFOGO - RJ,pro,Daniel,11' (2ºT),56.0
Brasileirao,2014,31,Maracanã,mandante,BOTAFOGO - RJ,pro,Daniel,27' (2ºT),72.0
Brasileirao,2014,31,Maracanã,mandante,BOTAFOGO - RJ,pro,Wallyson,35' (2ºT),80.0
Brasileirao,2014,32,Maracanã,mandante,FLUMINENSE - RJ,pro,Fred,11' (1ºT),11.0
Brasileirao,2014,32,Maracanã,mandante,FLUMINENSE - RJ,pro,Chiquinho,42' (2ºT),87.0
Brasileirao,2014,33,Arena Barueri,visitante,CORINTHIANS - SP,pro,Fagner,3' (2ºT),48.0
Brasileirao,2014,33,Arena Barueri,mandante,SAO PAULO - SP,pro,Luis Fabiano,35' (2ºT),80.0
Brasileirao,2014,34,Pacaembu,mandante,PALMEIRAS - SP,pro,Lucio,15' (1ºT),15.0
Brasileirao,2014,34,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,31' (1ºT),31.0
Brasileirao,2014,35,Couto Pereira,visitante,SPORT - PE,pro,Rithely,41' (2ºT),86.0
Brasileirao,2014,36,Independência,visitante,CRUZEIRO - MG,pro,Marcelo Moreno,37' (1ºT),37.0
Brasileirao,2014,36,Independência,mandante,ATLETICO - MG,pro,Marion,9' (2ºT),54.0
Brasileirao,2014,36,Independência,mandante,ATLETICO - MG,pro,Andre Felipe,26' (2ºT),71.0
Brasileirao,2014,37,Fonte Nova,visitante,VITORIA - BA,pro,Souza,38' (1ºT),38.0
Brasileirao,2014,37,Fonte Nova,mandante,BAHIA - BA,pro,Para,45' (2ºT),90.0
Brasileirao,2014,38,Beira-Rio,visitante,ATLETICO - PR,pro,Marcos Guilherme,6' (2ºT),51.0
Brasileirao,2014,38,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,9' (2ºT),54.0
Brasileirao,2014,38,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Alan Patrick,22' (2ºT),67.0
Brasileirao,2014,39,Do Café,visitante,SANTOS - SP,pro,Gabriel Barbosa,44' (1ºT),44.0
Brasileirao,2014,39,Do Café,visitante,SANTOS - SP,pro,Arouca,16' (2ºT),61.0
Brasileirao,2014,40,Arena Condá,visitante,GREMIO - RS,pro,Barcos,30' (1ºT),30.0
Brasileirao,2014,40,Arena Condá,visitante,GREMIO - RS,pro,Barcos,19' (2ºT),64.0
Brasileirao,2014,40,Arena Condá,mandante,CHAPECOENSE - SC,pro,Tiago Luis,45+1' (2ºT),90.5
Brasileirao,2014,41,Maracanã,visitante,SAO PAULO - SP,pro,PH GANSO,23' (1ºT),23.0
Brasileirao,2014,41,Maracanã,visitante,SAO PAULO - SP,pro,PH GANSO,45+1' (2ºT),90.5
Brasileirao,2014,42,Ilha do Retiro,mandante,SPORT - PE,pro,Mike,27' (2ºT),72.0
Brasileirao,2014,43,Arena Corinthians,visitante,FIGUEIRENSE - SC,pro,Giovanni Augusto,2' (2ºT),47.0
Brasileirao,2014,44,Arena Pantanal,mandante,SANTOS - SP,pro,Cicero,37' (1ºT),37.0
Brasileirao,2014,44,Arena Pantanal,visitante,ATLETICO - MG,pro,Andre Felipe,29' (2ºT),74.0
Brasileirao,2014,44,Arena Pantanal,visitante,ATLETICO - MG,pro,Andre Felipe,36' (2ºT),81.0
Brasileirao,2014,45,Willie Davids,mandante,ATLETICO - PR,pro,Cleberson,25' (2ºT),70.0
Brasileirao,2014,45,Willie Davids,visitante,CHAPECOENSE - SC,pro,Tiago Luis,43' (2ºT),88.0
Brasileirao,2014,46,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,10' (1ºT),10.0
Brasileirao,2014,46,Mineirão,visitante,CORITIBA - PR,pro,Alex,20' (1ºT),20.0
Brasileirao,2014,46,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,45' (1ºT),45.0
Brasileirao,2014,46,Mineirão,visitante,CORITIBA - PR,pro,Norberto,10' (2ºT),55.0
Brasileirao,2014,46,Mineirão,mandante,CRUZEIRO - MG,pro,Borges,23' (2ºT),68.0
Brasileirao,2014,47,Pituaçu,visitante,PALMEIRAS - SP,pro,Marquinhos Gabriel,4' (2ºT),49.0
Brasileirao,2014,48,Arena do Grêmio,mandante,GREMIO - RS,pro,Rodriguinho,36' (1ºT),36.0
Brasileirao,2014,50,Mário Helênio,mandante,GOIAS - GO,pro,Ramon,8' (2ºT),53.0
Brasileirao,2014,50,Mário Helênio,mandante,GOIAS - GO,pro,Danilo,24' (2ºT),69.0
Brasileirao,2014,51,Cláudio Moacyr,mandante,FLAMENGO - RJ,pro,Paulinho,10' (1ºT),10.0
Brasileirao,2014,51,Cláudio Moacyr,visitante,BAHIA - BA,pro,Talisca,45+1' (2ºT),90.5
Brasileirao,2014,52,Maracanã,visitante,SAO PAULO - SP,pro,Rogerio,26' (1ºT),26.0
Brasileirao,2014,52,Maracanã,mandante,FLUMINENSE - RJ,pro,Walter,41' (1ºT),41.0
Brasileirao,2014,52,Maracanã,visitante,SAO PAULO - SP,pro,Alexandre Pato,44' (1ºT),44.0
Brasileirao,2014,52,Maracanã,mandante,FLUMINENSE - RJ,contra,Lucas,7' (2ºT),52.0
Brasileirao,2014,52,Maracanã,mandante,FLUMINENSE - RJ,pro,Walter,20' (2ºT),65.0
Brasileirao,2014,52,Maracanã,mandante,FLUMINENSE - RJ,pro,Wagner,27' (2ºT),72.0
Brasileirao,2014,52,Maracanã,mandante,FLUMINENSE - RJ,pro,Rafael Sobis,30' (2ºT),75.0
Brasileirao,2014,53,Canindé,mandante,CORINTHIANS - SP,pro,Jadson,14' (2ºT),59.0
Brasileirao,2014,53,Canindé,visitante,ATLETICO - PR,pro,Douglas,40' (2ºT),85.0
Brasileirao,2014,54,Fonte Luminosa,mandante,PALMEIRAS - SP,pro,Henrique Dourado,36' (1ºT),36.0
Brasileirao,2014,55,Couto Pereira,visitante,INTERNACIONAL - RS,pro,Wellington Paulista,21' (1ºT),21.0
Brasileirao,2014,55,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,30' (2ºT),75.0
Brasileirao,2014,56,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,5' (2ºT),50.0
Brasileirao,2014,56,Mineirão,mandante,CRUZEIRO - MG,pro,Marcelo Moreno,32' (2ºT),77.0
Brasileirao,2014,57,Jóia da Princesa,visitante,ATLETICO - MG,pro,Datolo,11' (1ºT),11.0
Brasileirao,2014,57,Jóia da Princesa,visitante,ATLETICO - MG,contra,Alemao,16' (1ºT),16.0
Brasileirao,2014,57,Jóia da Princesa,visitante,ATLETICO - MG,pro,Rever,17' (2ºT),62.0
Brasileirao,2014,57,Jóia da Princesa,mandante,VITORIA - BA,pro,Dinei,19' (2ºT),64.0
Brasileirao,2014,57,Jóia da Princesa,mandante,VITORIA - BA,pro,Willie,45' (2ºT),90.0
Brasileirao,2014,58,Alfredo Jaconi,visitante,BOTAFOGO - RJ,pro,Pablo Daniel,5' (1ºT),5.0
Brasileirao,2014,58,Alfredo Jaconi,mandante,GREMIO - RS,pro,Rodriguinho,43' (1ºT),43.0
Brasileirao,2014,58,Alfredo Jaconi,mandante,GREMIO - RS,pro,Maxi Rodriguez,36' (2ºT),81.0
Brasileirao,2014,59,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Silvinho,22' (1ºT),22.0
Brasileirao,2014,60,Serra Dourada,visitante,SANTOS - SP,pro,Geuvanio,8' (1ºT),8.0
Brasileirao,2014,60,Serra Dourada,mandante,GOIAS - GO,pro,Alex Alves,25' (1ºT),25.0
Brasileirao,2014,60,Serra Dourada,visitante,SANTOS - SP,pro,Cicero,38' (1ºT),38.0
Brasileirao,2014,60,Serra Dourada,mandante,GOIAS - GO,pro,Erik,23' (2ºT),68.0
Brasileirao,2014,61,Cláudio Moacyr,mandante,BOTAFOGO - RJ,pro,Emerson Sheik,42' (1ºT),42.0
Brasileirao,2014,61,Cláudio Moacyr,visitante,VITORIA - BA,pro,Dinei,23' (2ºT),68.0
Brasileirao,2014,62,Ilha do Retiro,visitante,CORINTHIANS - SP,pro,Romarinho,20' (1ºT),20.0
Brasileirao,2014,62,Ilha do Retiro,mandante,SPORT - PE,pro,Augusto Cesar,27' (1ºT),27.0
Brasileirao,2014,62,Ilha do Retiro,visitante,CORINTHIANS - SP,pro,Jadson,38' (1ºT),38.0
Brasileirao,2014,62,Ilha do Retiro,visitante,CORINTHIANS - SP,pro,Jadson,9' (2ºT),54.0
Brasileirao,2014,62,Ilha do Retiro,visitante,CORINTHIANS - SP,pro,Romarinho,23' (2ºT),68.0
Brasileirao,2014,63,Morumbi,mandante,SAO PAULO - SP,pro,Lucas,15' (2ºT),60.0
Brasileirao,2014,65,Willie Davids,mandante,ATLETICO - PR,pro,Marcos Guilherme,11' (2ºT),56.0
Brasileirao,2014,65,Willie Davids,mandante,ATLETICO - PR,contra,Luccas Claro,13' (2ºT),58.0
Brasileirao,2014,67,Arena Barueri,visitante,FLUMINENSE - RJ,pro,Robert,3' (1ºT),3.0
Brasileirao,2014,68,Centenário,mandante,INTERNACIONAL - RS,pro,Wellington,38' (1ºT),38.0
Brasileirao,2014,68,Centenário,visitante,CRUZEIRO - MG,pro,Ricardo Goulart,42' (1ºT),42.0
Brasileirao,2014,68,Centenário,visitante,CRUZEIRO - MG,pro,Willian,25' (2ºT),70.0
Brasileirao,2014,68,Centenário,visitante,CRUZEIRO - MG,pro,Marcelo Moreno,43' (2ºT),88.0
Brasileirao,2014,69,Orlando Scarpelli,visitante,GOIAS - GO,pro,Jackson,4' (1ºT),4.0
Brasileirao,2014,70,Arena Condá,mandante,CHAPECOENSE - SC,pro,Tiago Luis,41' (1ºT),41.0
Brasileirao,2014,70,Arena Condá,mandante,CHAPECOENSE - SC,pro,Dede,1' (2ºT),46.0
Brasileirao,2014,71,Morumbi,mandante,FLAMENGO - RJ,pro,Alecsandro,20' (1ºT),20.0
Brasileirao,2014,71,Morumbi,visitante,FIGUEIRENSE - SC,pro,Everaldo,21' (1ºT),21.0
Brasileirao,2014,73,Canindé,mandante,CORINTHIANS - SP,pro,Guerrero,23' (2ºT),68.0
Brasileirao,2014,74,Paulo Constantino,visitante,BOTAFOGO - RJ,pro,Bolatti,16' (2ºT),61.0
Brasileirao,2014,74,Paulo Constantino,visitante,BOTAFOGO - RJ,pro,Pablo Daniel,45+4' (2ºT),90.5
Brasileirao,2014,75,João Havelange,mandante,ATLETICO - PR,pro,Bady,29' (1ºT),29.0
Brasileirao,2014,75,João Havelange,visitante,SAO PAULO - SP,pro,Rogerio,30' (2ºT),75.0
Brasileirao,2014,75,João Havelange,mandante,ATLETICO - PR,pro,Cleo,45' (2ºT),90.0
Brasileirao,2014,75,João Havelange,visitante,SAO PAULO - SP,pro,Luis Fabiano,45+2' (2ºT),90.5
Brasileirao,2014,76,João Lamego,mandante,ATLETICO - MG,pro,Datolo,7' (2ºT),52.0
Brasileirao,2014,76,João Lamego,mandante,ATLETICO - MG,pro,Diego Tardelli,20' (2ºT),65.0
Brasileirao,2014,77,Jóia da Princesa,visitante,SANTOS - SP,pro,Alan Santos,16' (2ºT),61.0
Brasileirao,2014,77,Jóia da Princesa,visitante,SANTOS - SP,pro,Lucas Lima,43' (2ºT),88.0
Brasileirao,2014,78,Centenário,mandante,INTERNACIONAL - RS,pro,Wellington Paulista,24' (1ºT),24.0
Brasileirao,2014,78,Centenário,mandante,INTERNACIONAL - RS,pro,Wellington Paulista,33' (2ºT),78.0
Brasileirao,2014,79,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Fabio,12' (2ºT),57.0
Brasileirao,2014,81,Arena da Amazônia,mandante,BOTAFOGO - RJ,pro,Wallyson,28' (1ºT),28.0
Brasileirao,2014,82,Cláudio Moacyr,visitante,INTERNACIONAL - RS,pro,Jorge Henrique,22' (1ºT),22.0
Brasileirao,2014,82,Cláudio Moacyr,mandante,FLUMINENSE - RJ,pro,Jean,31' (1ºT),31.0
Brasileirao,2014,83,Morumbi,mandante,SAO PAULO - SP,pro,Luis Fabiano,10' (1ºT),10.0
Brasileirao,2014,83,Morumbi,visitante,ATLETICO - MG,pro,Josue,33' (2ºT),78.0
Brasileirao,2014,83,Morumbi,mandante,SAO PAULO - SP,pro,Pabon,44' (2ºT),89.0
Brasileirao,2014,84,1º de Maio,mandante,SANTOS - SP,pro,Gabriel Barbosa,11' (1ºT),11.0
Brasileirao,2014,84,1º de Maio,mandante,SANTOS - SP,pro,Diego,18' (1ºT),18.0
Brasileirao,2014,85,Durival Britto,mandante,CORITIBA - PR,pro,Alex,4' (1ºT),4.0
Brasileirao,2014,85,Durival Britto,mandante,CORITIBA - PR,pro,Keirrison,14' (1ºT),14.0
Brasileirao,2014,85,Durival Britto,mandante,CORITIBA - PR,pro,Dener,44' (1ºT),44.0
Brasileirao,2014,86,João Havelange,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,15' (1ºT),15.0
Brasileirao,2014,86,João Havelange,mandante,CRUZEIRO - MG,pro,Éverton Ribeiro,17' (1ºT),17.0
Brasileirao,2014,86,João Havelange,mandante,CRUZEIRO - MG,pro,Borges,45+1' (1ºT),45.5
Brasileirao,2014,87,Jóia da Princesa,visitante,SPORT - PE,pro,Neto Baiano,3' (2ºT),48.0
Brasileirao,2014,89,Orlando Scarpelli,visitante,ATLETICO - PR,pro,Douglas,45+1' (1ºT),45.5
Brasileirao,2014,89,Orlando Scarpelli,visitante,ATLETICO - PR,pro,Douglas,7' (2ºT),52.0
Brasileirao,2014,89,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Everaldo,28' (2ºT),73.0
Brasileirao,2014,89,Orlando Scarpelli,visitante,ATLETICO - PR,pro,Douglas,45+2' (2ºT),90.5
Brasileirao,2014,90,Arena Condá,mandante,CHAPECOENSE - SC,pro,Abuda,9' (2ºT),54.0
Brasileirao,2014,90,Arena Condá,mandante,CHAPECOENSE - SC,pro,Alemao,26' (2ºT),71.0
Brasileirao,2014,90,Arena Condá,visitante,BAHIA - BA,pro,Demerson,40' (2ºT),85.0
Brasileirao,2014,91,Cláudio Moacyr,visitante,ATLETICO - PR,pro,Douglas,20' (1ºT),20.0
Brasileirao,2014,91,Cláudio Moacyr,mandante,FLAMENGO - RJ,pro,Samir,36' (1ºT),36.0
Brasileirao,2014,91,Cláudio Moacyr,visitante,ATLETICO - PR,pro,Cleberson,15' (2ºT),60.0
Brasileirao,2014,92,Ilha do Retiro,mandante,SPORT - PE,pro,Neto Baiano,43' (1ºT),43.0
Brasileirao,2014,93,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Guerrero,6' (1ºT),6.0
Brasileirao,2014,93,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Fagner,9' (1ºT),9.0
Brasileirao,2014,93,Arena Corinthians,visitante,INTERNACIONAL - RS,pro,Claudio Winck,45' (2ºT),90.0
Brasileirao,2014,94,Vila Belmiro,mandante,SANTOS - SP,pro,Bruno Uvini Bortolanca,23' (1ºT),23.0
Brasileirao,2014,94,Vila Belmiro,mandante,SANTOS - SP,pro,Alison,23' (2ºT),68.0
Brasileirao,2014,95,Couto Pereira,visitante,FIGUEIRENSE - SC,pro,Thiago Heleno,5' (1ºT),5.0
Brasileirao,2014,95,Couto Pereira,visitante,FIGUEIRENSE - SC,pro,Everaldo,23' (2ºT),68.0
Brasileirao,2014,96,Mineirão,mandante,CRUZEIRO - MG,contra,Alemao,16' (2ºT),61.0
Brasileirao,2014,96,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,26' (2ºT),71.0
Brasileirao,2014,96,Mineirão,mandante,CRUZEIRO - MG,pro,Éverton Ribeiro,30' (2ºT),75.0
Brasileirao,2014,96,Mineirão,visitante,VITORIA - BA,pro,Ayrton,45+2' (2ºT),90.5
Brasileirao,2014,97,Fonte Nova,visitante,SAO PAULO - SP,pro,Rogerio,13' (1ºT),13.0
Brasileirao,2014,97,Fonte Nova,visitante,SAO PAULO - SP,pro,Alan Kardec,20' (1ºT),20.0
Brasileirao,2014,99,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Paulo Baier,40' (1ºT),40.0
Brasileirao,2014,99,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Paulo Baier,13' (2ºT),58.0
Brasileirao,2014,99,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Serginho,22' (2ºT),67.0
Brasileirao,2014,99,Heriberto Hulse,visitante,FLUMINENSE - RJ,pro,Conca,38' (2ºT),83.0
Brasileirao,2014,99,Heriberto Hulse,visitante,FLUMINENSE - RJ,pro,Matheus Carvalho,40' (2ºT),85.0
Brasileirao,2014,100,Arena Condá,mandante,CHAPECOENSE - SC,pro,Jailton,41' (1ºT),41.0
Brasileirao,2014,100,Arena Condá,visitante,ATLETICO - MG,pro,Leo Silva,45+3' (2ºT),90.5
Brasileirao,2014,101,Raulino de Oliveira,mandante,BOTAFOGO - RJ,pro,Bolatti,11' (1ºT),11.0
Brasileirao,2014,102,Raulino de Oliveira,mandante,FLUMINENSE - RJ,pro,Conca,16' (2ºT),61.0
Brasileirao,2014,103,Morumbi,visitante,CHAPECOENSE - SC,pro,Ricardo Conceicao,12' (2ºT),57.0
Brasileirao,2014,104,Pacaembu,visitante,CRUZEIRO - MG,pro,Ricardo Goulart,7' (1ºT),7.0
Brasileirao,2014,104,Pacaembu,visitante,CRUZEIRO - MG,pro,Manoel,9' (1ºT),9.0
Brasileirao,2014,104,Pacaembu,mandante,PALMEIRAS - SP,pro,Omar Fernando Tobio,8' (2ºT),53.0
Brasileirao,2014,105,Arena da Baixada,mandante,ATLETICO - PR,pro,Marcelo Cirino,7' (2ºT),52.0
Brasileirao,2014,105,Arena da Baixada,mandante,ATLETICO - PR,pro,Douglas,13' (2ºT),58.0
Brasileirao,2014,106,Independência,visitante,BAHIA - BA,pro,Christian,24' (1ºT),24.0
Brasileirao,2014,106,Independência,mandante,ATLETICO - MG,pro,Luan,20' (2ºT),65.0
Brasileirao,2014,108,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Rafael Moura,16' (1ºT),16.0
Brasileirao,2014,108,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,45+1' (1ºT),45.5
Brasileirao,2014,108,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Fabricio,12' (2ºT),57.0
Brasileirao,2014,108,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Alex,32' (2ºT),77.0
Brasileirao,2014,109,Orlando Scarpelli,visitante,GREMIO - RS,pro,Giuliano,3' (1ºT),3.0
Brasileirao,2014,111,Maracanã,mandante,FLAMENGO - RJ,pro,Alecsandro,32' (1ºT),32.0
Brasileirao,2014,112,Ilha do Retiro,mandante,SPORT - PE,pro,Felipe Azevedo,6' (2ºT),51.0
Brasileirao,2014,112,Ilha do Retiro,mandante,SPORT - PE,pro,Durval,23' (2ºT),68.0
Brasileirao,2014,112,Ilha do Retiro,visitante,ATLETICO - MG,pro,Diego Tardelli,38' (2ºT),83.0
Brasileirao,2014,113,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Guerrero,5' (2ºT),50.0
Brasileirao,2014,113,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Petros,45+1' (2ºT),90.5
Brasileirao,2014,114,Vila Belmiro,mandante,SANTOS - SP,pro,Rildo,12' (1ºT),12.0
Brasileirao,2014,114,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,6' (2ºT),51.0
Brasileirao,2014,114,Vila Belmiro,mandante,SANTOS - SP,pro,Diego,35' (2ºT),80.0
Brasileirao,2014,115,Arena da Baixada,visitante,FLUMINENSE - RJ,pro,Jean,17' (1ºT),17.0
Brasileirao,2014,115,Arena da Baixada,visitante,FLUMINENSE - RJ,pro,Conca,34' (1ºT),34.0
Brasileirao,2014,115,Arena da Baixada,visitante,FLUMINENSE - RJ,pro,Cicero,19' (2ºT),64.0
Brasileirao,2014,116,Mineirão,mandante,CRUZEIRO - MG,pro,Lucas Silva,40' (1ºT),40.0
Brasileirao,2014,116,Mineirão,mandante,CRUZEIRO - MG,pro,Marquinhos,1' (2ºT),46.0
