competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Brasileirao,2019,9,Arena Fonte Nova,visitante,CORINTHIANS - SP,pro,Pedrinho,45+1' (1ºT),45.5
Brasileirao,2019,9,Arena Fonte Nova,mandante,BAHIA - BA,pro,Artur,30' (2ºT),75.0
Brasileirao,2019,9,Arena Fonte Nova,mandante,BAHIA - BA,pro,Rogerio,38' (2ºT),83.0
Brasileirao,2019,9,Arena Fonte Nova,visitante,CORINTHIANS - SP,pro,Clayson,45+4' (2ºT),90.5
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,pro,Bruno Guimarães,2' (1ºT),2.0
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,pro,Marco Ruben,44' (1ºT),44.0
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,contra,Werley,20' (2ºT),65.0
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,pro,Nikao,41' (2ºT),86.0
Brasileirao,2019,10,Arena da Baixada,visitante,VASCO DA GAMA - RJ,pro,Bruno,43' (2ºT),88.0
Brasileirao,2019,11,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Guerrero,4' (1ºT),4.0
Brasileirao,2019,11,Beira-Rio,visitante,FLAMENGO - RJ,pro,De Arrascaeta,14' (2ºT),59.0
Brasileirao,2019,11,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Sarrafiore,31' (2ºT),76.0
Brasileirao,2019,12,Mineirão,mandante,CRUZEIRO - MG,pro,Thiago Neves,4' (2ºT),49.0
Brasileirao,2019,13,Arena Castelão,mandante,FORTALEZA - CE,pro,Edinho,2' (1ºT),2.0
Brasileirao,2019,13,Arena Castelão,visitante,ATLETICO - PR,pro,Leo Pereira,21' (1ºT),21.0
Brasileirao,2019,13,Arena Castelão,mandante,FORTALEZA - CE,pro,Wellington Paulista,31' (2ºT),76.0
Brasileirao,2019,14,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Carlos,10' (2ºT),55.0
Brasileirao,2019,15,Vila Belmiro,mandante,SANTOS - SP,pro,Eduardo Sasha,19' (2ºT),64.0
Brasileirao,2019,15,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,27' (2ºT),72.0
Brasileirao,2019,15,Vila Belmiro,visitante,FLUMINENSE - RJ,pro,Pedro,39' (2ºT),84.0
Brasileirao,2019,16,São Januário,visitante,ATLETICO - MG,pro,Elias,13' (2ºT),58.0
Brasileirao,2019,16,São Januário,mandante,VASCO DA GAMA - RJ,pro,Maxi Lopez,20' (2ºT),65.0
Brasileirao,2019,16,São Januário,visitante,ATLETICO - MG,pro,Chará,44' (2ºT),89.0
Brasileirao,2019,17,Nilton Santos,visitante,BAHIA - BA,pro,Arthur Caike,6' (1ºT),6.0
Brasileirao,2019,17,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,29' (1ºT),29.0
Brasileirao,2019,17,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Joao Paulo,35' (1ºT),35.0
Brasileirao,2019,17,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Cicero,45+2' (1ºT),45.5
Brasileirao,2019,17,Nilton Santos,visitante,BAHIA - BA,pro,Ernando,37' (2ºT),82.0
Brasileirao,2019,18,Ressacada,visitante,GREMIO - RS,pro,Romulo,44' (1ºT),44.0
Brasileirao,2019,18,Ressacada,mandante,AVAI - SC,contra,Michel,39' (2ºT),84.0
Brasileirao,2019,19,Serra Dourada,visitante,SAO PAULO - SP,pro,Alexandre Pato,31' (1ºT),31.0
Brasileirao,2019,19,Serra Dourada,visitante,SAO PAULO - SP,pro,Jonas Toró,35' (1ºT),35.0
Brasileirao,2019,19,Serra Dourada,mandante,GOIAS - GO,pro,Leandro Barcia,45+2' (1ºT),45.5
Brasileirao,2019,20,Rei Pelé,visitante,PALMEIRAS - SP,pro,Raphael Veiga,9' (1ºT),9.0
Brasileirao,2019,20,Rei Pelé,mandante,CSA - AL,pro,Matheus Savio,17' (2ºT),62.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Andre Felipe,5' (1ºT),5.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,12' (1ºT),12.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Jean Pyerre,21' (1ºT),21.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Yony Gonzalez,39' (1ºT),39.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Luciano,40' (1ºT),40.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Matheus Ferraz,10' (2ºT),55.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Pedro,26' (2ºT),71.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Kannemann,38' (2ºT),83.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Yony Gonzalez,45+2' (2ºT),90.5
Brasileirao,2019,22,Mineirão,mandante,CRUZEIRO - MG,pro,Dedé,3' (2ºT),48.0
Brasileirao,2019,22,Mineirão,visitante,GOIAS - GO,pro,Michael,11' (2ºT),56.0
Brasileirao,2019,22,Mineirão,mandante,CRUZEIRO - MG,pro,Rodriguinho,35' (2ºT),80.0
Brasileirao,2019,23,Arena Castelão,mandante,CEARA - CE,pro,Ricardo Bueno,23' (1ºT),23.0
Brasileirao,2019,23,Arena Castelão,visitante,ATLETICO - MG,pro,Nathan,26' (1ºT),26.0
Brasileirao,2019,23,Arena Castelão,visitante,ATLETICO - MG,pro,Jair,45+2' (2ºT),90.5
Brasileirao,2019,24,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,14' (1ºT),14.0
Brasileirao,2019,25,Morumbi,visitante,FLAMENGO - RJ,pro,Berrio,9' (1ºT),9.0
Brasileirao,2019,25,Morumbi,mandante,SAO PAULO - SP,pro,Tche Tche,38' (2ºT),83.0
Brasileirao,2019,26,Arena da Amazônia,visitante,CORINTHIANS - SP,pro,Mateus,17' (1ºT),17.0
Brasileirao,2019,26,Arena da Amazônia,mandante,VASCO DA GAMA - RJ,pro,Maxi Lopez,39' (1ºT),39.0
Brasileirao,2019,27,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Alex,24' (2ºT),69.0
Brasileirao,2019,28,Arena Condá,visitante,ATLETICO - PR,pro,Rony,30' (2ºT),75.0
Brasileirao,2019,28,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,44' (2ºT),89.0
Brasileirao,2019,29,Arena Fonte Nova,mandante,BAHIA - BA,pro,Artur,40' (1ºT),40.0
Brasileirao,2019,31,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nonato,31' (1ºT),31.0
Brasileirao,2019,31,Beira-Rio,visitante,CRUZEIRO - MG,pro,Dedé,35' (1ºT),35.0
Brasileirao,2019,31,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Guerrero,10' (2ºT),55.0
Brasileirao,2019,31,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Moledo,37' (2ºT),82.0
Brasileirao,2019,32,Mineirão,visitante,PALMEIRAS - SP,pro,Bruno,44' (1ºT),44.0
Brasileirao,2019,32,Mineirão,visitante,PALMEIRAS - SP,pro,Bruno,7' (2ºT),52.0
Brasileirao,2019,33,Arena Castelão,visitante,SAO PAULO - SP,pro,Hernanes,31' (2ºT),76.0
Brasileirao,2019,35,Pacaembu,mandante,SANTOS - SP,pro,Diego,19' (1ºT),19.0
Brasileirao,2019,35,Pacaembu,mandante,SANTOS - SP,pro,Rodrygo,33' (1ºT),33.0
Brasileirao,2019,35,Pacaembu,mandante,SANTOS - SP,pro,Yeferson Soteldo,27' (2ºT),72.0
Brasileirao,2019,36,Maracanã,mandante,FLAMENGO - RJ,pro,Vitinho,7' (1ºT),7.0
Brasileirao,2019,36,Maracanã,mandante,FLAMENGO - RJ,pro,Lincoln,6' (2ºT),51.0
Brasileirao,2019,36,Maracanã,visitante,CHAPECOENSE - SC,pro,Gum,45+2' (2ºT),90.5
Brasileirao,2019,37,Maracanã,visitante,BOTAFOGO - RJ,pro,Alex,26' (2ºT),71.0
Brasileirao,2019,39,Serra Dourada,mandante,GOIAS - GO,pro,Marlone,20' (1ºT),20.0
Brasileirao,2019,39,Serra Dourada,visitante,CEARA - CE,pro,Thiago Galhardo,31' (2ºT),76.0
Brasileirao,2019,39,Serra Dourada,mandante,GOIAS - GO,pro,Leandro Barcia,45+1' (2ºT),90.5
Brasileirao,2019,40,Arena da Baixada,mandante,ATLETICO - PR,pro,Rony,10' (1ºT),10.0
Brasileirao,2019,41,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nonato,36' (1ºT),36.0
Brasileirao,2019,41,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Edenilson,19' (2ºT),64.0
Brasileirao,2019,42,Independência,mandante,ATLETICO - MG,pro,Cazares,28' (1ºT),28.0
Brasileirao,2019,42,Independência,visitante,FLAMENGO - RJ,pro,Bruno Henrique,30' (1ºT),30.0
Brasileirao,2019,42,Independência,mandante,ATLETICO - MG,pro,Chará,1' (2ºT),46.0
Brasileirao,2019,43,Arena Castelão,mandante,CEARA - CE,pro,Ricardinho,10' (1ºT),10.0
Brasileirao,2019,43,Arena Castelão,mandante,CEARA - CE,contra,Michel,23' (1ºT),23.0
Brasileirao,2019,43,Arena Castelão,visitante,GREMIO - RS,pro,Everton,30' (1ºT),30.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,GUSTAVO GOMEZ,6' (1ºT),6.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,Deyverson,18' (1ºT),18.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,Raphael Veiga,7' (2ºT),52.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,Hyoran,42' (2ºT),87.0
Brasileirao,2019,46,São Januário,mandante,VASCO DA GAMA - RJ,pro,Ricardo Graça,36' (2ºT),81.0
Brasileirao,2019,46,São Januário,visitante,AVAI - SC,pro,Daniel Amorim,45+4' (2ºT),90.5
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Nino,44' (1ºT),44.0
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Luciano,1' (2ºT),46.0
Brasileirao,2019,47,Maracanã,visitante,CRUZEIRO - MG,pro,Robinho,4' (2ºT),49.0
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Joao Pedro,36' (2ºT),81.0
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Joao Pedro,45+4' (2ºT),90.5
Brasileirao,2019,48,Arena Condá,mandante,CHAPECOENSE - SC,pro,Rildo,13' (1ºT),13.0
Brasileirao,2019,48,Arena Condá,visitante,FORTALEZA - CE,pro,Marcio,38' (1ºT),38.0
Brasileirao,2019,48,Arena Condá,visitante,FORTALEZA - CE,pro,Marcio,17' (2ºT),62.0
Brasileirao,2019,48,Arena Condá,visitante,FORTALEZA - CE,pro,Osvaldo,20' (2ºT),65.0
Brasileirao,2019,49,Serra Dourada,mandante,GOIAS - GO,pro,Kayke,41' (2ºT),86.0
Brasileirao,2019,50,Arena da Baixada,visitante,CORINTHIANS - SP,pro,Vagner Love,13' (1ºT),13.0
Brasileirao,2019,50,Arena da Baixada,visitante,CORINTHIANS - SP,pro,Pedrinho,41' (2ºT),86.0
Brasileirao,2019,51,Arena do Grêmio,mandante,GREMIO - RS,pro,Felipe Vizeu,2' (2ºT),47.0
Brasileirao,2019,52,Independência,visitante,CHAPECOENSE - SC,pro,Rildo,7' (2ºT),52.0
Brasileirao,2019,52,Independência,mandante,CRUZEIRO - MG,pro,Thiago Neves,11' (2ºT),56.0
Brasileirao,2019,52,Independência,visitante,CHAPECOENSE - SC,pro,Diego Torres,39' (2ºT),84.0
Brasileirao,2019,53,Arena Castelão,visitante,VASCO DA GAMA - RJ,pro,Yago,26' (2ºT),71.0
Brasileirao,2019,53,Arena Castelão,mandante,FORTALEZA - CE,pro,Romarinho,44' (2ºT),89.0
Brasileirao,2019,54,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Pedrinho,6' (1ºT),6.0
Brasileirao,2019,56,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel Barbosa,31' (1ºT),31.0
Brasileirao,2019,56,Maracanã,visitante,ATLETICO - PR,pro,Marcelo Cirino,18' (2ºT),63.0
Brasileirao,2019,56,Maracanã,visitante,ATLETICO - PR,pro,Marcelo Cirino,26' (2ºT),71.0
Brasileirao,2019,56,Maracanã,mandante,FLAMENGO - RJ,pro,Bruno Henrique,44' (2ºT),89.0
Brasileirao,2019,56,Maracanã,mandante,FLAMENGO - RJ,pro,Rodrigo Caio,45+5' (2ºT),90.5
Brasileirao,2019,57,Mané Garrincha,visitante,PALMEIRAS - SP,pro,GUSTAVO GOMEZ,16' (2ºT),61.0
Brasileirao,2019,58,Ressacada,mandante,AVAI - SC,pro,Brenner,43' (1ºT),43.0
Brasileirao,2019,58,Ressacada,visitante,CEARA - CE,pro,Thiago Galhardo,29' (2ºT),74.0
Brasileirao,2019,58,Ressacada,visitante,CEARA - CE,pro,Thiago Galhardo,41' (2ºT),86.0
Brasileirao,2019,59,Arena Fonte Nova,mandante,BAHIA - BA,pro,Artur,15' (1ºT),15.0
Brasileirao,2019,59,Arena Fonte Nova,visitante,FLUMINENSE - RJ,pro,Pedro,19' (1ºT),19.0
Brasileirao,2019,59,Arena Fonte Nova,mandante,BAHIA - BA,pro,Gilberto,29' (1ºT),29.0
Brasileirao,2019,59,Arena Fonte Nova,mandante,BAHIA - BA,pro,Gilberto,24' (2ºT),69.0
Brasileirao,2019,59,Arena Fonte Nova,visitante,FLUMINENSE - RJ,pro,Joao Pedro,35' (2ºT),80.0
Brasileirao,2019,60,Rei Pelé,mandante,CSA - AL,pro,Maranhão,17' (2ºT),62.0
Brasileirao,2019,61,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Guerrero,16' (2ºT),61.0
Brasileirao,2019,61,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Edenilson,31' (2ºT),76.0
Brasileirao,2019,62,Independência,mandante,ATLETICO - MG,pro,Fabio Santos,19' (1ºT),19.0
Brasileirao,2019,62,Independência,mandante,ATLETICO - MG,pro,Cazares,22' (1ºT),22.0
Brasileirao,2019,62,Independência,mandante,ATLETICO - MG,pro,Chará,4' (2ºT),49.0
Brasileirao,2019,62,Independência,mandante,ATLETICO - MG,pro,Adilson,31' (2ºT),76.0
Brasileirao,2019,63,Arena Castelão,visitante,SANTOS - SP,pro,Eduardo Sasha,6' (2ºT),51.0
Brasileirao,2019,64,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Junior Urso,24' (1ºT),24.0
Brasileirao,2019,64,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Boselli,42' (2ºT),87.0
Brasileirao,2019,65,Pacaembu,mandante,SAO PAULO - SP,pro,Alexandre Pato,14' (1ºT),14.0
Brasileirao,2019,65,Pacaembu,visitante,CRUZEIRO - MG,pro,Thiago Neves,22' (2ºT),67.0
Brasileirao,2019,66,Nilton Santos,mandante,FLAMENGO - RJ,pro,Gabriel Barbosa,39' (1ºT),39.0
Brasileirao,2019,66,Nilton Santos,mandante,FLAMENGO - RJ,pro,Gabriel Barbosa,22' (2ºT),67.0
Brasileirao,2019,67,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Diego Souza,13' (2ºT),58.0
Brasileirao,2019,68,Arena Condá,visitante,PALMEIRAS - SP,pro,Dudu,32' (1ºT),32.0
Brasileirao,2019,68,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,36' (1ºT),36.0
Brasileirao,2019,68,Arena Condá,visitante,PALMEIRAS - SP,pro,Marcos Rocha,45' (1ºT),45.0
Brasileirao,2019,69,Pituaçu,mandante,BAHIA - BA,pro,Fernandao,9' (2ºT),54.0
Brasileirao,2019,70,Arena da Baixada,mandante,ATLETICO - PR,pro,Lucho Gonzalez,20' (1ºT),20.0
Brasileirao,2019,70,Arena da Baixada,mandante,ATLETICO - PR,pro,Rony,37' (1ºT),37.0
Brasileirao,2019,70,Arena da Baixada,mandante,ATLETICO - PR,pro,Marcelo Cirino,38' (2ºT),83.0
Brasileirao,2019,71,Centenário,mandante,GREMIO - RS,pro,Pepe,44' (2ºT),89.0
Brasileirao,2019,74,Allianz Parque,mandante,PALMEIRAS - SP,pro,Raphael Veiga,34' (2ºT),79.0
Brasileirao,2019,75,Vila Belmiro,mandante,SANTOS - SP,pro,Eduardo Sasha,38' (1ºT),38.0
Brasileirao,2019,75,Vila Belmiro,mandante,SANTOS - SP,pro,Sousa,45+4' (1ºT),45.5
Brasileirao,2019,75,Vila Belmiro,visitante,ATLETICO - MG,pro,Alerrandro,26' (2ºT),71.0
Brasileirao,2019,75,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,36' (2ºT),81.0
Brasileirao,2019,76,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andrey,44' (1ºT),44.0
Brasileirao,2019,76,São Januário,mandante,VASCO DA GAMA - RJ,pro,Tiago Rodrigues dos Reis,45+3' (1ºT),45.5
Brasileirao,2019,76,São Januário,visitante,INTERNACIONAL - RS,pro,Emerson,10' (2ºT),55.0
Brasileirao,2019,79,Serra Dourada,mandante,GOIAS - GO,pro,Kayke,36' (1ºT),36.0
Brasileirao,2019,79,Serra Dourada,visitante,CHAPECOENSE - SC,pro,Rafael,44' (1ºT),44.0
Brasileirao,2019,79,Serra Dourada,mandante,GOIAS - GO,pro,Jefferson Junio,32' (2ºT),77.0
Brasileirao,2019,79,Serra Dourada,mandante,GOIAS - GO,pro,Kayke,45+1' (2ºT),90.5
Brasileirao,2019,80,Rei Pelé,mandante,CSA - AL,pro,Carlinhos,16' (2ºT),61.0
Brasileirao,2019,80,Rei Pelé,visitante,BOTAFOGO - RJ,pro,Cicero,37' (2ºT),82.0
Brasileirao,2019,80,Rei Pelé,visitante,BOTAFOGO - RJ,pro,Alex,45+3' (2ºT),90.5
Brasileirao,2019,81,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Rodrigo,17' (1ºT),17.0
Brasileirao,2019,81,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Rafael Sobis,16' (2ºT),61.0
Brasileirao,2019,81,Beira-Rio,visitante,BAHIA - BA,pro,Fernandao,32' (2ºT),77.0
Brasileirao,2019,81,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,36' (2ºT),81.0
Brasileirao,2019,82,Independência,mandante,ATLETICO - MG,pro,Alerrandro,43' (1ºT),43.0
Brasileirao,2019,82,Independência,visitante,SAO PAULO - SP,pro,Alexandre Pato,28' (2ºT),73.0
Brasileirao,2019,83,Arena Castelão,mandante,FORTALEZA - CE,pro,Andre Luis,2' (1ºT),2.0
Brasileirao,2019,83,Arena Castelão,visitante,CRUZEIRO - MG,pro,Sassa,10' (1ºT),10.0
Brasileirao,2019,83,Arena Castelão,mandante,FORTALEZA - CE,pro,Andre Luis,45+1' (1ºT),45.5
Brasileirao,2019,84,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,32' (1ºT),32.0
Brasileirao,2019,84,Allianz Parque,mandante,PALMEIRAS - SP,pro,Bruno,20' (2ºT),65.0
Brasileirao,2019,85,Vila Belmiro,mandante,SANTOS - SP,pro,Eduardo Sasha,14' (2ºT),59.0
Brasileirao,2019,86,São Januário,mandante,VASCO DA GAMA - RJ,pro,Danilo Barcelos,35' (2ºT),80.0
Brasileirao,2019,87,Nilton Santos,visitante,GREMIO - RS,pro,Jean Pyerre,35' (2ºT),80.0
Brasileirao,2019,88,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,3' (1ºT),3.0
Brasileirao,2019,88,Arena Condá,visitante,FLUMINENSE - RJ,pro,PH GANSO,13' (2ºT),58.0
Brasileirao,2019,89,Serra Dourada,mandante,GOIAS - GO,pro,Kayke,6' (1ºT),6.0
Brasileirao,2019,89,Serra Dourada,mandante,GOIAS - GO,pro,Leandro Barcia,32' (1ºT),32.0
Brasileirao,2019,89,Serra Dourada,visitante,ATLETICO - PR,contra,Rafael Vaz,45+2' (2ºT),90.5
Brasileirao,2019,90,Mané Garrincha,visitante,FLAMENGO - RJ,pro,Vitinho,20' (2ºT),65.0
Brasileirao,2019,90,Mané Garrincha,visitante,FLAMENGO - RJ,pro,Gabriel Barbosa,31' (2ºT),76.0
Brasileirao,2019,91,Arena do Grêmio,visitante,VASCO DA GAMA - RJ,pro,Yago,14' (1ºT),14.0
Brasileirao,2019,91,Arena do Grêmio,mandante,GREMIO - RS,pro,Pepe,15' (2ºT),60.0
Brasileirao,2019,91,Arena do Grêmio,mandante,GREMIO - RS,pro,Pepe,40' (2ºT),85.0
Brasileirao,2019,93,Arena Castelão,mandante,FORTALEZA - CE,pro,Wellington Paulista,43' (1ºT),43.0
Brasileirao,2019,93,Arena Castelão,mandante,FORTALEZA - CE,pro,Wellington Paulista,21' (2ºT),66.0
Brasileirao,2019,94,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Vagner Love,32' (2ºT),77.0
Brasileirao,2019,95,Morumbi,mandante,SAO PAULO - SP,pro,Pablo,9' (1ºT),9.0
Brasileirao,2019,95,Morumbi,visitante,PALMEIRAS - SP,pro,Dudu,26' (2ºT),71.0
Brasileirao,2019,96,Maracanã,mandante,FLAMENGO - RJ,pro,De Arrascaeta,5' (1ºT),5.0
Brasileirao,2019,96,Maracanã,visitante,GOIAS - GO,pro,Kayke,12' (1ºT),12.0
Brasileirao,2019,96,Maracanã,mandante,FLAMENGO - RJ,pro,Bruno Henrique,43' (1ºT),43.0
Brasileirao,2019,96,Maracanã,mandante,FLAMENGO - RJ,pro,De Arrascaeta,45' (1ºT),45.0
Brasileirao,2019,96,Maracanã,mandante,FLAMENGO - RJ,pro,De Arrascaeta,45+4' (1ºT),45.5
Brasileirao,2019,96,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel Barbosa,10' (2ºT),55.0
Brasileirao,2019,96,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel Barbosa,36' (2ºT),81.0
Brasileirao,2019,97,Maracanã,mandante,FLUMINENSE - RJ,pro,Pedro,41' (1ºT),41.0
Brasileirao,2019,97,Maracanã,visitante,CEARA - CE,pro,Tiago,45+3' (1ºT),45.5
Brasileirao,2019,98,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,1' (1ºT),1.0
Brasileirao,2019,98,Arena Condá,visitante,ATLETICO - MG,pro,Iago,34' (2ºT),79.0
Brasileirao,2019,98,Arena Condá,visitante,ATLETICO - MG,pro,Vinicius,45+9' (2ºT),90.5
Brasileirao,2019,99,Pituaçu,visitante,SANTOS - SP,pro,Carlos Sanchez,41' (2ºT),86.0
Brasileirao,2019,100,Arena da Baixada,mandante,ATLETICO - PR,pro,Vitinho,43' (2ºT),88.0
Brasileirao,2019,101,Beira-Rio,mandante,INTERNACIONAL - RS,contra,P. Miranda,21' (1ºT),21.0
Brasileirao,2019,101,Beira-Rio,visitante,GREMIO - RS,pro,Luan,25' (2ºT),70.0
Brasileirao,2019,102,Independência,mandante,ATLETICO - MG,contra,Juninho,7' (1ºT),7.0
Brasileirao,2019,102,Independência,mandante,ATLETICO - MG,pro,Cazares,14' (1ºT),14.0
Brasileirao,2019,102,Independência,visitante,FORTALEZA - CE,pro,Carlinho,19' (2ºT),64.0
Brasileirao,2019,102,Independência,visitante,FORTALEZA - CE,pro,Juninho,26' (2ºT),71.0
Brasileirao,2019,103,Arena Castelão,mandante,CEARA - CE,pro,Mateus Gonçalves,31' (1ºT),31.0
Brasileirao,2019,103,Arena Castelão,mandante,CEARA - CE,pro,Leandro,27' (2ºT),72.0
Brasileirao,2019,104,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Clayson,16' (2ºT),61.0
Brasileirao,2019,104,Arena Corinthians,visitante,FLAMENGO - RJ,pro,Gabriel Barbosa,42' (2ºT),87.0
Brasileirao,2019,105,Morumbi,mandante,SAO PAULO - SP,pro,Antony,3' (2ºT),48.0
Brasileirao,2019,105,Morumbi,mandante,SAO PAULO - SP,pro,Jonas Toró,7' (2ºT),52.0
Brasileirao,2019,105,Morumbi,mandante,SAO PAULO - SP,pro,Raniel,10' (2ºT),55.0
Brasileirao,2019,105,Morumbi,mandante,SAO PAULO - SP,pro,Vitor Bueno,45+1' (2ºT),90.5
Brasileirao,2019,106,São Januário,visitante,FLUMINENSE - RJ,pro,Pedro,45+1' (1ºT),45.5
Brasileirao,2019,106,São Januário,mandante,VASCO DA GAMA - RJ,pro,Castan,21' (2ºT),66.0
