competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Copa-do-Brasil,2020,49,Fonte Luminosa,visitante,AGUIA NEGRA - MS,pro,Salomão,18' (1ºT),18.0
Copa-do-Brasil,2020,49,Fonte Luminosa,mandante,FERROVIARIA - SP,pro,Tony,33' (1ºT),33.0
Copa-do-Brasil,2020,49,Fonte Luminosa,mandante,FERROVIARIA - SP,pro,Claudinho,45+1' (1ºT),45.5
Copa-do-Brasil,2020,49,Fonte Luminosa,mandante,FERROVIARIA - SP,pro,Claudinho,45+3' (1ºT),45.5
Copa-do-Brasil,2020,49,Fonte Luminosa,mandante,FERROVIARIA - SP,pro,Max,14' (2ºT),59.0
Copa-do-Brasil,2020,49,Fonte Luminosa,visitante,AGUIA NEGRA - MS,pro,Pedro,38' (2ºT),83.0
Copa-do-Brasil,2020,49,Fonte Luminosa,mandante,FERROVIARIA - SP,pro,Caio Rangel,45+3' (2ºT),90.5
Copa-do-Brasil,2020,50,Vianão,mandante,AFOGADOS - PE,pro,Candinho,16' (2ºT),61.0
Copa-do-Brasil,2020,50,Vianão,visitante,ATLETICO - MG,pro,Gabriel Costa Franca,20' (2ºT),65.0
Copa-do-Brasil,2020,50,Vianão,mandante,AFOGADOS - PE,pro,Philip,27' (2ºT),72.0
Copa-do-Brasil,2020,50,Vianão,visitante,ATLETICO - MG,pro,Ricardo Oliveira,33' (2ºT),78.0
Copa-do-Brasil,2020,53,Maracanã,mandante,FLUMINENSE - RJ,pro,Marcos Paulo,6' (2ºT),51.0
Copa-do-Brasil,2020,53,Maracanã,mandante,FLUMINENSE - RJ,pro,Nene,27' (2ºT),72.0
Copa-do-Brasil,2020,54,Bruno José Daniel,visitante,GOIAS - GO,pro,Rafael Vaz,15' (2ºT),60.0
Copa-do-Brasil,2020,54,Bruno José Daniel,visitante,GOIAS - GO,pro,Bessa,45+2' (2ºT),90.5
Copa-do-Brasil,2020,55,Bento Freitas,mandante,BRASIL - RS,pro,Lazaro,27' (1ºT),27.0
Copa-do-Brasil,2020,56,Dilzon Melo,visitante,CRUZEIRO - MG,pro,Joao Lucas,36' (1ºT),36.0
Copa-do-Brasil,2020,56,Dilzon Melo,mandante,BOA - MG,pro,Claudeci,13' (2ºT),58.0
Copa-do-Brasil,2020,57,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Renato Kayzer,14' (1ºT),14.0
Copa-do-Brasil,2020,57,Olímpico Pedro Ludovico,visitante,SANTA CRUZ - PE,pro,Patrick,39' (1ºT),39.0
Copa-do-Brasil,2020,58,Manoel Barradas,mandante,VITORIA - BA,pro,Vico,5' (1ºT),5.0
Copa-do-Brasil,2020,58,Manoel Barradas,mandante,VITORIA - BA,pro,Leonardo,41' (1ºT),41.0
Copa-do-Brasil,2020,58,Manoel Barradas,visitante,LAGARTO - SE,pro,Edilson,45+1' (1ºT),45.5
Copa-do-Brasil,2020,58,Manoel Barradas,mandante,VITORIA - BA,pro,Vico,31' (2ºT),76.0
Copa-do-Brasil,2020,59,Germano Kruger,visitante,AMERICA - MG,pro,Rodolfo,22' (2ºT),67.0
Copa-do-Brasil,2020,59,Germano Kruger,visitante,AMERICA - MG,pro,Felipe Augusto,25' (2ºT),70.0
Copa-do-Brasil,2020,60,Maracanã,mandante,VASCO DA GAMA - RJ,pro,German Cano,15' (2ºT),60.0
Copa-do-Brasil,2020,61,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Luiz Fernando,11' (1ºT),11.0
Copa-do-Brasil,2020,62,Alfredo Jaconi,visitante,AMERICA - RN,pro,Dione,37' (1ºT),37.0
Copa-do-Brasil,2020,62,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Iago Dias,38' (2ºT),83.0
Copa-do-Brasil,2020,63,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Alemao,37' (2ºT),82.0
Copa-do-Brasil,2020,64,Arena Castelão,mandante,CEARA - CE,pro,Rafael Sobis,44' (1ºT),44.0
Copa-do-Brasil,2020,66,Mineirão,visitante,CRB - AL,pro,Leo Gamalho,17' (1ºT),17.0
Copa-do-Brasil,2020,66,Mineirão,visitante,CRB - AL,pro,Leo Gamalho,13' (2ºT),58.0
Copa-do-Brasil,2020,67,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Nicolas,31' (1ºT),31.0
Copa-do-Brasil,2020,67,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Renato Kayzer,43' (1ºT),43.0
Copa-do-Brasil,2020,68,São Januário,visitante,GOIAS - GO,pro,Fabio Sanches,43' (1ºT),43.0
Copa-do-Brasil,2020,69,Moisés Lucarelli,mandante,PONTE PRETA - SP,contra,Heverton Luis,37' (1ºT),37.0
Copa-do-Brasil,2020,69,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Roger,7' (2ºT),52.0
Copa-do-Brasil,2020,69,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Bruno,20' (2ºT),65.0
Copa-do-Brasil,2020,70,Bento Freitas,visitante,BRUSQUE - SC,pro,Thiago Alagoano,44' (1ºT),44.0
Copa-do-Brasil,2020,71,Durival Britto,visitante,BOTAFOGO - RJ,pro,Marcelo,4' (2ºT),49.0
Copa-do-Brasil,2020,71,Durival Britto,mandante,PARANA - PR,pro,Thales,10' (2ºT),55.0
Copa-do-Brasil,2020,71,Durival Britto,visitante,BOTAFOGO - RJ,pro,Danilo Barcelos,45+5' (2ºT),90.5
Copa-do-Brasil,2020,72,Rei Pelé,visitante,CRUZEIRO - MG,pro,Giovanni Palmieri,45' (1ºT),45.0
Copa-do-Brasil,2020,72,Rei Pelé,mandante,CRB - AL,pro,Leo Gamalho,9' (2ºT),54.0
Copa-do-Brasil,2020,73,Manoel Barradas,mandante,VITORIA - BA,pro,Leonardo,8' (1ºT),8.0
Copa-do-Brasil,2020,73,Manoel Barradas,mandante,VITORIA - BA,pro,Carleto,15' (1ºT),15.0
Copa-do-Brasil,2020,73,Manoel Barradas,visitante,CEARA - CE,pro,Vinicius,45+2' (1ºT),45.5
Copa-do-Brasil,2020,73,Manoel Barradas,visitante,CEARA - CE,contra,Carleto,3' (2ºT),48.0
Copa-do-Brasil,2020,73,Manoel Barradas,visitante,CEARA - CE,pro,Fernando,16' (2ºT),61.0
Copa-do-Brasil,2020,73,Manoel Barradas,mandante,VITORIA - BA,pro,Jordy Caicedo,20' (2ºT),65.0
Copa-do-Brasil,2020,73,Manoel Barradas,visitante,CEARA - CE,pro,Lima,44' (2ºT),89.0
Copa-do-Brasil,2020,74,Arena das Dunas,visitante,JUVENTUDE - RS,pro,Odivan,38' (1ºT),38.0
Copa-do-Brasil,2020,74,Arena das Dunas,mandante,AMERICA - RN,pro,Zé Eduardo,19' (2ºT),64.0
Copa-do-Brasil,2020,75,Francisco Novelletto,mandante,SAO JOSE - RS,pro,Marcelo,38' (1ºT),38.0
Copa-do-Brasil,2020,76,Hailé Pinheiro,visitante,VASCO DA GAMA - RJ,pro,Henrique,32' (1ºT),32.0
Copa-do-Brasil,2020,76,Hailé Pinheiro,mandante,GOIAS - GO,pro,Rafael Vaz,44' (1ºT),44.0
Copa-do-Brasil,2020,76,Hailé Pinheiro,visitante,VASCO DA GAMA - RJ,pro,Martin Benitez,5' (2ºT),50.0
Copa-do-Brasil,2020,77,Independência,mandante,AMERICA - MG,pro,Rodolfo,45+3' (2ºT),90.5
Copa-do-Brasil,2020,78,Vianão,visitante,PONTE PRETA - SP,pro,Zé Roberto,45+6' (1ºT),45.5
Copa-do-Brasil,2020,78,Vianão,visitante,PONTE PRETA - SP,pro,Guilherme Lazaroni,22' (2ºT),67.0
Copa-do-Brasil,2020,79,Augusto Bauer,mandante,BRUSQUE - SC,pro,Nuno,38' (1ºT),38.0
Copa-do-Brasil,2020,80,Maracanã,mandante,FLUMINENSE - RJ,pro,Nene,15' (1ºT),15.0
Copa-do-Brasil,2020,80,Maracanã,mandante,FLUMINENSE - RJ,pro,Nene,10' (2ºT),55.0
Copa-do-Brasil,2020,80,Maracanã,mandante,FLUMINENSE - RJ,pro,Nene,35' (2ºT),80.0
Copa-do-Brasil,2020,81,Maracanã,mandante,FLUMINENSE - RJ,contra,João Victor,31' (2ºT),76.0
Copa-do-Brasil,2020,82,Augusto Bauer,visitante,CEARA - CE,pro,Leandro,39' (1ºT),39.0
Copa-do-Brasil,2020,82,Augusto Bauer,visitante,CEARA - CE,pro,Vinicius,45+1' (2ºT),90.5
Copa-do-Brasil,2020,83,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Matheus Babi,22' (2ºT),67.0
Copa-do-Brasil,2020,84,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Moises,5' (1ºT),5.0
Copa-do-Brasil,2020,84,Moisés Lucarelli,visitante,AMERICA - MG,pro,Marcelo Toscano,43' (1ºT),43.0
Copa-do-Brasil,2020,84,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Matheus Peixoto,29' (2ºT),74.0
Copa-do-Brasil,2020,84,Moisés Lucarelli,visitante,AMERICA - MG,pro,Felipe Azevedo,45+1' (2ºT),90.5
Copa-do-Brasil,2020,85,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Igor Inocencio,33' (1ºT),33.0
Copa-do-Brasil,2020,85,Alfredo Jaconi,mandante,JUVENTUDE - RS,pro,Wagner,35' (2ºT),80.0
Copa-do-Brasil,2020,86,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Chico,9' (1ºT),9.0
Copa-do-Brasil,2020,86,Olímpico Pedro Ludovico,visitante,FLUMINENSE - RJ,pro,Luccas Claro,45+5' (1ºT),45.5
Copa-do-Brasil,2020,86,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Marlon Freitas,33' (2ºT),78.0
Copa-do-Brasil,2020,86,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Matheus Vargas,45+2' (2ºT),90.5
Copa-do-Brasil,2020,87,Arena Castelão,visitante,BRUSQUE - SC,pro,Alex Sandro,19' (1ºT),19.0
Copa-do-Brasil,2020,87,Arena Castelão,mandante,CEARA - CE,pro,Rafael Sobis,44' (1ºT),44.0
Copa-do-Brasil,2020,87,Arena Castelão,mandante,CEARA - CE,pro,Rafael Sobis,18' (2ºT),63.0
Copa-do-Brasil,2020,87,Arena Castelão,mandante,CEARA - CE,pro,Bergson,29' (2ºT),74.0
Copa-do-Brasil,2020,87,Arena Castelão,mandante,CEARA - CE,contra,Airton,33' (2ºT),78.0
Copa-do-Brasil,2020,87,Arena Castelão,mandante,CEARA - CE,pro,Tiago,44' (2ºT),89.0
Copa-do-Brasil,2020,89,Independência,mandante,AMERICA - MG,pro,Felipe Azevedo,32' (1ºT),32.0
Copa-do-Brasil,2020,89,Independência,mandante,AMERICA - MG,pro,Ale,36' (1ºT),36.0
Copa-do-Brasil,2020,89,Independência,mandante,AMERICA - MG,pro,Rodolfo,17' (2ºT),62.0
Copa-do-Brasil,2020,89,Independência,visitante,PONTE PRETA - SP,pro,Apodi,45+2' (2ºT),90.5
Copa-do-Brasil,2020,90,Rei Pelé,mandante,CRB - AL,pro,Leo Gamalho,32' (1ºT),32.0
Copa-do-Brasil,2020,91,Arena Castelão,mandante,FORTALEZA - CE,pro,David,5' (1ºT),5.0
Copa-do-Brasil,2020,91,Arena Castelão,visitante,SAO PAULO - SP,pro,Brenner,16' (1ºT),16.0
Copa-do-Brasil,2020,91,Arena Castelão,mandante,FORTALEZA - CE,pro,Guilherme,20' (1ºT),20.0
Copa-do-Brasil,2020,91,Arena Castelão,visitante,SAO PAULO - SP,pro,Luciano,44' (1ºT),44.0
Copa-do-Brasil,2020,91,Arena Castelão,mandante,FORTALEZA - CE,pro,Gabriel Dias,20' (2ºT),65.0
Copa-do-Brasil,2020,91,Arena Castelão,visitante,SAO PAULO - SP,pro,Brenner,45+4' (2ºT),90.5
Copa-do-Brasil,2020,92,Morumbi,mandante,SAO PAULO - SP,pro,Brenner,10' (1ºT),10.0
Copa-do-Brasil,2020,92,Morumbi,mandante,SAO PAULO - SP,pro,Brenner,26' (2ºT),71.0
Copa-do-Brasil,2020,92,Morumbi,visitante,FORTALEZA - CE,pro,David,35' (2ºT),80.0
Copa-do-Brasil,2020,92,Morumbi,visitante,FORTALEZA - CE,pro,Roger,45+2' (2ºT),90.5
Copa-do-Brasil,2020,93,Nilton Santos,visitante,CUIABA - MT,pro,Matheus Barbosa,9' (2ºT),54.0
Copa-do-Brasil,2020,95,Olímpico Pedro Ludovico,visitante,INTERNACIONAL - RS,pro,Leandro,12' (1ºT),12.0
Copa-do-Brasil,2020,95,Olímpico Pedro Ludovico,visitante,INTERNACIONAL - RS,pro,Moises,15' (2ºT),60.0
Copa-do-Brasil,2020,95,Olímpico Pedro Ludovico,mandante,ATLETICO - GO,pro,Jean,45+1' (2ºT),90.5
Copa-do-Brasil,2020,96,Arena da Baixada,visitante,FLAMENGO - RJ,pro,Bruno Henrique,20' (1ºT),20.0
Copa-do-Brasil,2020,97,Neo Química Arena,visitante,AMERICA - MG,pro,Marcelo Toscano,43' (2ºT),88.0
Copa-do-Brasil,2020,98,Nabi Abi Chedid,visitante,PALMEIRAS - SP,pro,Raphael Veiga,5' (1ºT),5.0
Copa-do-Brasil,2020,98,Nabi Abi Chedid,visitante,PALMEIRAS - SP,pro,Wesley Ribeiro Silva,18' (1ºT),18.0
Copa-do-Brasil,2020,98,Nabi Abi Chedid,visitante,PALMEIRAS - SP,pro,Luiz Adriano,27' (1ºT),27.0
Copa-do-Brasil,2020,98,Nabi Abi Chedid,mandante,RED BULL BRAGANTINO - SP,pro,Jan Hurtado,37' (2ºT),82.0
Copa-do-Brasil,2020,99,Arena do Grêmio,mandante,GREMIO - RS,pro,Isaque,8' (1ºT),8.0
Copa-do-Brasil,2020,101,Arena Castelão,mandante,CEARA - CE,pro,Vinicius,25' (2ºT),70.0
Copa-do-Brasil,2020,102,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Thiago Galhardo,9' (2ºT),54.0
Copa-do-Brasil,2020,102,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Rodinei,31' (2ºT),76.0
Copa-do-Brasil,2020,102,Beira-Rio,visitante,ATLETICO - GO,pro,Junior Brandao,40' (2ºT),85.0
