competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2014,126,Arena Corinthians,Sao Paulo,SP,Quarta,2014-07-23,22:00:00,CORINTHIANS - SP,BAHIA - BA,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,115,Ilha do Retiro,Recife,PE,Quinta,2014-07-24,19:30:00,SPORT - PE,PAYSANDU - PA,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,127,Estádio do Vale,Novo Hamburgo,RS,Quarta,2014-07-30,19:30:00,NOVO HAMBURGO - RS,ABC - RN,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,129,Santa Cruz,Ribeirao Preto,SP,Quarta,2014-07-30,22:00:00,BRAGANTINO - SP,SAO PAULO - SP,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,130,Beira-Rio,Porto Alegre,RS,Quarta,2014-07-30,22:00:00,INTERNACIONAL - RS,CEARA - CE,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,134,São Januário,Rio de Janeiro,RJ,Quarta,2014-07-30,22:00:00,VASCO DA GAMA - RJ,PONTE PRETA - SP,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,131,Couto Pereira,Curitiba,PR,Quinta,2014-07-31,21:00:00,CORITIBA - PR,PAYSANDU - PA,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,132,Do Café,Londrina,PR,Quinta,2014-07-31,21:00:00,LONDRINA - PR,SANTOS - SP,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,128,Arena das Dunas,Natal,RN,Quarta,2014-08-06,22:00:00,AMERICA - RN,FLUMINENSE - RJ,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,133,Pacaembu,Sao Paulo,SP,Quarta,2014-08-06,19:30:00,PALMEIRAS - SP,AVAI - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,135,Fonte Nova,Salvador,BA,Quarta,2014-08-06,22:00:00,BAHIA - BA,CORINTHIANS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,136,Rei Pelé,Maceio,AL,Quarta,2014-08-06,22:00:00,SANTA RITA - AL,SANTA CRUZ - PE,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,137,Zinho Oliveira,Maraba,PA,Quarta,2014-08-13,22:00:00,PAYSANDU - PA,CORITIBA - PR,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,139,Maracanã,Rio de Janeiro,RJ,Quarta,2014-08-13,22:00:00,FLUMINENSE - RJ,AMERICA - RN,2,5,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,140,Morumbi,Sao Paulo,SP,Quarta,2014-08-13,22:00:00,SAO PAULO - SP,BRAGANTINO - SP,1,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,141,Castelão,Fortaleza,CE,Quarta,2014-08-13,22:00:00,CEARA - CE,INTERNACIONAL - RS,3,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,138,Arruda,Recife,PE,Quinta,2014-08-14,19:30:00,SANTA CRUZ - PE,SANTA RITA - AL,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,142,Vila Belmiro,Santos,SP,Quinta,2014-08-14,19:30:00,SANTOS - SP,LONDRINA - PR,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,144,São Januário,Rio de Janeiro,RJ,Terça,2014-08-26,19:30:00,VASCO DA GAMA - RJ,ABC - RN,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,143,Mineirão,Belo Horizonte,MG,Quarta,2014-08-27,19:30:00,CRUZEIRO - MG,SANTA RITA - AL,5,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,145,Arena das Dunas,Natal,RN,Quarta,2014-08-27,19:30:00,AMERICA - RN,ATLETICO - PR,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,146,Maracanã,Rio de Janeiro,RJ,Quarta,2014-08-27,22:00:00,BOTAFOGO - RJ,CEARA - CE,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,147,Couto Pereira,Curitiba,PR,Quarta,2014-08-27,22:00:00,CORITIBA - PR,FLAMENGO - RJ,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,148,Pacaembu,Sao Paulo,SP,Quarta,2014-08-27,22:00:00,PALMEIRAS - SP,ATLETICO - MG,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,149,Arena Pantanal,Cuiaba,MT,Quarta,2014-08-27,22:00:00,BRAGANTINO - SP,CORINTHIANS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,150,Arena do Grêmio,Porto Alegre,RS,Quinta,2014-08-28,20:00:00,GREMIO - RS,SANTOS - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2014,152,Arena das Dunas,Natal,RN,Terça,2014-09-02,19:30:00,ABC - RN,VASCO DA GAMA - RJ,2,1,mandante,False,0,0,sem disputa de pênaltis
