competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Brasileirao,2016,25,Arruda,Recife,PE,Quarta,2016-05-25,21:45:00,SANTA CRUZ - PE,CRUZEIRO - MG,4,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,26,Allianz Parque,Sao Paulo,SP,Quarta,2016-05-25,21:45:00,PALMEIRAS - SP,FLUMINENSE - RJ,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,28,Couto Pereira,Curitiba,PR,Quarta,2016-05-25,21:45:00,CORITIBA - PR,SAO PAULO - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,27,Beira Rio,Porto Alegre,RS,Quinta,2016-05-26,16:00:00,INTERNACIONAL - RS,SPORT - PE,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,29,Arena Corinthians,Sao Paulo,SP,Quinta,2016-05-26,11:00:00,CORINTHIANS - SP,PONTE PRETA - SP,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,30,Independência,Belo Horizonte,MG,Quinta,2016-05-26,21:00:00,ATLETICO - MG,GREMIO - RS,0,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,31,Mineirão,Belo Horizonte,MG,Sábado,2016-05-28,16:00:00,CRUZEIRO - MG,AMERICA - MG,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,32,Arena da Baixada,Curitiba,PR,Sábado,2016-05-28,18:30:00,ATLETICO - PR,FIGUEIRENSE - SC,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,33,Arena Condá,Chapeco,SC,Sábado,2016-05-28,21:00:00,CHAPECOENSE - SC,SANTA CRUZ - PE,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,34,Moisés Lucarelli,Campinas,SP,Domingo,2016-05-29,11:00:00,PONTE PRETA - SP,FLAMENGO - RJ,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,35,Ilha do Retiro,Recife,PE,Domingo,2016-05-29,11:00:00,SPORT - PE,CORINTHIANS - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,36,Arena Fonte Nova,Salvador,BA,Domingo,2016-05-29,16:00:00,VITORIA - BA,ATLETICO - MG,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,37,Raulino de Oliveira,Volta Redonda,RJ,Domingo,2016-05-29,16:00:00,FLUMINENSE - RJ,BOTAFOGO - RJ,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,38,Morumbi,Sao Paulo,SP,Domingo,2016-05-29,16:00:00,SAO PAULO - SP,PALMEIRAS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,39,Arena do Grêmio,Porto Alegre,RS,Domingo,2016-05-29,18:30:00,GREMIO - RS,CORITIBA - PR,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,40,Vila Belmiro,Santos,SP,Domingo,2016-05-29,18:30:00,SANTOS - SP,INTERNACIONAL - RS,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,41,Mané Garrincha,Brasilia,DF,Quarta,2016-06-01,21:45:00,BOTAFOGO - RJ,CRUZEIRO - MG,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,42,Beira Rio,Porto Alegre,RS,Quarta,2016-06-01,19:30:00,INTERNACIONAL - RS,ATLETICO - PR,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,43,Durival Britto,Curitiba,PR,Quarta,2016-06-01,21:00:00,CORITIBA - PR,CHAPECOENSE - SC,3,4,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,44,Orlando Scarpelli,Florianopolis,SC,Quarta,2016-06-01,21:45:00,FIGUEIRENSE - SC,SAO PAULO - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,45,Arruda,Recife,PE,Quarta,2016-06-01,21:00:00,SANTA CRUZ - PE,SPORT - PE,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,46,Arena Corinthians,Sao Paulo,SP,Quarta,2016-06-01,21:00:00,CORINTHIANS - SP,SANTOS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,47,Independência,Belo Horizonte,MG,Quarta,2016-06-01,21:45:00,ATLETICO - MG,FLUMINENSE - RJ,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,48,Independência,Belo Horizonte,MG,Quinta,2016-06-02,19:30:00,AMERICA - MG,PONTE PRETA - SP,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,49,Raulino de Oliveira,Volta Redonda,RJ,Quinta,2016-06-02,21:00:00,FLAMENGO - RJ,VITORIA - BA,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,50,Pacaembu,Sao Paulo,SP,Quinta,2016-06-02,21:00:00,PALMEIRAS - SP,GREMIO - RS,4,3,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,51,Arena da Baixada,Curitiba,PR,Sábado,2016-06-04,16:00:00,ATLETICO - PR,SANTA CRUZ - PE,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,53,Arena Condá,Chapeco,SC,Sábado,2016-06-04,20:30:00,CHAPECOENSE - SC,FLUMINENSE - RJ,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,54,Arena Corinthians,Sao Paulo,SP,Sábado,2016-06-04,20:30:00,CORINTHIANS - SP,CORITIBA - PR,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,52,Mineirão,Belo Horizonte,MG,Domingo,2016-06-05,18:30:00,CRUZEIRO - MG,SAO PAULO - SP,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,55,Independência,Belo Horizonte,MG,Domingo,2016-06-05,11:00:00,AMERICA - MG,FIGUEIRENSE - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,56,Pacaembu,Sao Paulo,SP,Domingo,2016-06-05,11:00:00,SANTOS - SP,BOTAFOGO - RJ,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,57,Mané Garrincha,Brasilia,DF,Domingo,2016-06-05,16:00:00,FLAMENGO - RJ,PALMEIRAS - SP,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,58,Manoel Barradas,Salvador,BA,Domingo,2016-06-05,16:00:00,VITORIA - BA,INTERNACIONAL - RS,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,59,Ilha do Retiro,Recife,PE,Domingo,2016-06-05,16:00:00,SPORT - PE,ATLETICO - MG,4,4,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,60,Arena do Grêmio,Porto Alegre,RS,Domingo,2016-06-05,16:00:00,GREMIO - RS,PONTE PRETA - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,61,Moisés Lucarelli,Campinas,SP,Sábado,2016-06-11,16:00:00,PONTE PRETA - SP,CHAPECOENSE - SC,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,62,Beira Rio,Porto Alegre,RS,Sábado,2016-06-11,16:00:00,INTERNACIONAL - RS,AMERICA - MG,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,63,Morumbi,Sao Paulo,SP,Sábado,2016-06-11,21:00:00,SAO PAULO - SP,ATLETICO - PR,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,66,Raulino de Oliveira,Volta Redonda,RJ,Sábado,2016-06-11,18:30:00,FLUMINENSE - RJ,GREMIO - RS,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,64,Arruda,Recife,PE,Domingo,2016-06-12,19:00:00,SANTA CRUZ - PE,SANTOS - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,65,Orlando Scarpelli,Florianopolis,SC,Domingo,2016-06-12,16:00:00,FIGUEIRENSE - SC,FLAMENGO - RJ,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,67,Independência,Belo Horizonte,MG,Domingo,2016-06-12,16:00:00,ATLETICO - MG,CRUZEIRO - MG,2,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,68,Allianz Parque,Sao Paulo,SP,Domingo,2016-06-12,16:00:00,PALMEIRAS - SP,CORINTHIANS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,69,Couto Pereira,Curitiba,PR,Domingo,2016-06-12,11:00:00,CORITIBA - PR,SPORT - PE,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,70,Raulino de Oliveira,Volta Redonda,RJ,Domingo,2016-06-12,11:00:00,BOTAFOGO - RJ,VITORIA - BA,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,71,Couto Pereira,Curitiba,PR,Quarta,2016-06-15,21:45:00,CORITIBA - PR,PALMEIRAS - SP,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,72,Moisés Lucarelli,Campinas,SP,Quarta,2016-06-15,19:30:00,PONTE PRETA - SP,ATLETICO - PR,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,73,Raulino de Oliveira,Volta Redonda,RJ,Quarta,2016-06-15,21:00:00,BOTAFOGO - RJ,AMERICA - MG,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,74,Vila Belmiro,Santos,SP,Quarta,2016-06-15,21:00:00,SANTOS - SP,SPORT - PE,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,75,Arruda,Recife,PE,Quarta,2016-06-15,21:00:00,SANTA CRUZ - PE,FIGUEIRENSE - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,76,Morumbi,Sao Paulo,SP,Quarta,2016-06-15,19:30:00,SAO PAULO - SP,VITORIA - BA,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,77,Mineirão,Belo Horizonte,MG,Quarta,2016-06-15,21:45:00,CRUZEIRO - MG,FLAMENGO - RJ,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,80,Arena Condá,Chapeco,SC,Quarta,2016-06-15,19:30:00,CHAPECOENSE - SC,GREMIO - RS,3,3,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,78,Beira Rio,Porto Alegre,RS,Quinta,2016-06-16,19:30:00,INTERNACIONAL - RS,ATLETICO - MG,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,79,Mané Garrincha,Brasilia,DF,Quinta,2016-06-16,20:00:00,FLUMINENSE - RJ,CORINTHIANS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,81,Arena da Baixada,Curitiba,PR,Sábado,2016-06-18,18:00:00,ATLETICO - PR,SANTOS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,82,Allianz Parque,Sao Paulo,SP,Sábado,2016-06-18,16:00:00,PALMEIRAS - SP,SANTA CRUZ - PE,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,83,Independência,Belo Horizonte,MG,Sábado,2016-06-18,21:00:00,AMERICA - MG,CORITIBA - PR,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,84,Arena Corinthians,Sao Paulo,SP,Domingo,2016-06-19,16:00:00,CORINTHIANS - SP,BOTAFOGO - RJ,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,85,Independência,Belo Horizonte,MG,Domingo,2016-06-19,11:00:00,ATLETICO - MG,PONTE PRETA - SP,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,86,Manoel Barradas,Salvador,BA,Domingo,2016-06-19,11:00:00,VITORIA - BA,CHAPECOENSE - SC,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,87,Mané Garrincha,Brasilia,DF,Domingo,2016-06-19,16:00:00,FLAMENGO - RJ,SAO PAULO - SP,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,88,Orlando Scarpelli,Florianopolis,SC,Domingo,2016-06-19,16:00:00,FIGUEIRENSE - SC,INTERNACIONAL - RS,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,89,Ilha do Retiro,Recife,PE,Domingo,2016-06-19,16:00:00,SPORT - PE,FLUMINENSE - RJ,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,90,Arena do Grêmio,Porto Alegre,RS,Domingo,2016-06-19,19:00:00,GREMIO - RS,CRUZEIRO - MG,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,94,Allianz Parque,Sao Paulo,SP,Terça,2016-06-21,21:30:00,PALMEIRAS - SP,AMERICA - MG,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,91,Arena Condá,Chapeco,SC,Quarta,2016-06-22,19:30:00,CHAPECOENSE - SC,ATLETICO - PR,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,92,Moisés Lucarelli,Campinas,SP,Quarta,2016-06-22,19:30:00,PONTE PRETA - SP,CRUZEIRO - MG,0,4,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,93,Mário Helênio,Juiz de Fora,MG,Quarta,2016-06-22,21:00:00,BOTAFOGO - RJ,FIGUEIRENSE - SC,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,95,Arruda,Recife,PE,Quarta,2016-06-22,21:00:00,SANTA CRUZ - PE,FLAMENGO - RJ,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,96,Kleber Andrade,Cariacica,ES,Quarta,2016-06-22,21:45:00,FLUMINENSE - RJ,SANTOS - SP,2,4,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,97,Mineirão,Belo Horizonte,MG,Quarta,2016-06-22,21:45:00,ATLETICO - MG,CORINTHIANS - SP,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,98,Arena do Grêmio,Porto Alegre,RS,Quinta,2016-06-23,19:15:00,GREMIO - RS,VITORIA - BA,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,99,Morumbi,Sao Paulo,SP,Quinta,2016-06-23,21:00:00,SAO PAULO - SP,SPORT - PE,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,100,Couto Pereira,Curitiba,PR,Quinta,2016-06-23,21:30:00,CORITIBA - PR,INTERNACIONAL - RS,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,101,Arena Corinthians,Sao Paulo,SP,Sábado,2016-06-25,21:00:00,CORINTHIANS - SP,SANTA CRUZ - PE,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,102,Mineirão,Belo Horizonte,MG,Sábado,2016-06-25,19:00:00,CRUZEIRO - MG,PALMEIRAS - SP,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,103,Manoel Barradas,Salvador,BA,Domingo,2016-06-26,16:00:00,VITORIA - BA,PONTE PRETA - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,104,Arena das Dunas ,Natal,RN,Domingo,2016-06-26,16:00:00,FLAMENGO - RJ,FLUMINENSE - RJ,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,105,Pacaembu,Sao Paulo,SP,Domingo,2016-06-26,16:00:00,SANTOS - SP,SAO PAULO - SP,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,106,Beira Rio,Porto Alegre,RS,Domingo,2016-06-26,16:00:00,INTERNACIONAL - RS,BOTAFOGO - RJ,2,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,107,Arena da Baixada,Curitiba,PR,Domingo,2016-06-26,16:00:00,ATLETICO - PR,GREMIO - RS,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,108,Independência,Belo Horizonte,MG,Domingo,2016-06-26,11:00:00,AMERICA - MG,ATLETICO - MG,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,109,Orlando Scarpelli,Florianopolis,SC,Domingo,2016-06-26,18:30:00,FIGUEIRENSE - SC,CORITIBA - PR,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,110,Ilha do Retiro,Recife,PE,Domingo,2016-06-26,18:30:00,SPORT - PE,CHAPECOENSE - SC,5,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,111,Manoel Barradas,Salvador,BA,Quarta,2016-06-29,19:30:00,VITORIA - BA,SPORT - PE,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,112,Arena do Grêmio,Porto Alegre,RS,Quarta,2016-06-29,19:30:00,GREMIO - RS,SANTOS - SP,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,113,Arena Condá,Chapeco,SC,Quarta,2016-06-29,21:00:00,CHAPECOENSE - SC,CRUZEIRO - MG,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,114,Kleber Andrade,Cariacica,ES,Quarta,2016-06-29,19:30:00,FLAMENGO - RJ,INTERNACIONAL - RS,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,115,Couto Pereira,Curitiba,PR,Quarta,2016-06-29,21:00:00,CORITIBA - PR,ATLETICO - PR,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,116,Morumbi,Sao Paulo,SP,Quarta,2016-06-29,21:45:00,SAO PAULO - SP,FLUMINENSE - RJ,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,117,Independência,Belo Horizonte,MG,Quarta,2016-06-29,21:45:00,AMERICA - MG,CORINTHIANS - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,118,Arruda,Recife,PE,Quinta,2016-06-30,19:30:00,SANTA CRUZ - PE,PONTE PRETA - SP,0,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,119,Allianz Parque,Sao Paulo,SP,Quinta,2016-06-30,19:30:00,PALMEIRAS - SP,FIGUEIRENSE - SC,4,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,120,Mineirão,Belo Horizonte,MG,Quinta,2016-06-30,21:00:00,ATLETICO - MG,BOTAFOGO - RJ,5,3,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,121,Raulino de Oliveira,Volta Redonda,RJ,Sábado,2016-07-02,16:00:00,FLUMINENSE - RJ,CORITIBA - PR,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,122,Arena da Baixada,Curitiba,PR,Sábado,2016-07-02,18:30:00,ATLETICO - PR,AMERICA - MG,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,123,Mineirão,Belo Horizonte,MG,Domingo,2016-07-03,11:00:00,CRUZEIRO - MG,VITORIA - BA,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,124,Beira Rio,Porto Alegre,RS,Domingo,2016-07-03,11:00:00,INTERNACIONAL - RS,GREMIO - RS,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,125,Vila Belmiro,Santos,SP,Domingo,2016-07-03,16:00:00,SANTOS - SP,CHAPECOENSE - SC,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,126,Mário Helênio,Juiz de Fora,MG,Domingo,2016-07-03,16:00:00,BOTAFOGO - RJ,SANTA CRUZ - PE,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,127,Arena Corinthians,Sao Paulo,SP,Domingo,2016-07-03,16:00:00,CORINTHIANS - SP,FLAMENGO - RJ,4,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,128,Moisés Lucarelli,Campinas,SP,Domingo,2016-07-03,16:00:00,PONTE PRETA - SP,SAO PAULO - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,129,Orlando Scarpelli,Florianopolis,SC,Domingo,2016-07-03,19:00:00,FIGUEIRENSE - SC,ATLETICO - MG,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,130,Ilha do Retiro,Recife,PE,Segunda,2016-07-04,20:00:00,SPORT - PE,PALMEIRAS - SP,1,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,132,Arena Condá,Chapeco,SC,Sábado,2016-07-09,16:30:00,CHAPECOENSE - SC,CORINTHIANS - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,134,Moisés Lucarelli,Campinas,SP,Sábado,2016-07-09,21:00:00,PONTE PRETA - SP,SPORT - PE,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,135,Couto Pereira,Curitiba,PR,Sábado,2016-07-09,16:30:00,CORITIBA - PR,BOTAFOGO - RJ,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,131,Mané Garrincha,Brasilia,DF,Domingo,2016-07-10,11:00:00,FLAMENGO - RJ,ATLETICO - MG,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,136,Arena do Grêmio,Porto Alegre,RS,Domingo,2016-07-10,11:00:00,GREMIO - RS,FIGUEIRENSE - SC,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,137,Morumbi,Sao Paulo,SP,Domingo,2016-07-10,16:00:00,SAO PAULO - SP,AMERICA - MG,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,138,Manoel Barradas,Salvador,BA,Domingo,2016-07-10,19:30:00,VITORIA - BA,FLUMINENSE - RJ,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,139,Arruda,Recife,PE,Domingo,2016-07-10,16:00:00,SANTA CRUZ - PE,INTERNACIONAL - RS,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,140,Mineirão,Belo Horizonte,MG,Segunda,2016-07-11,20:00:00,CRUZEIRO - MG,ATLETICO - PR,0,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,133,Allianz Parque,Sao Paulo,SP,Terça,2016-07-12,20:30:00,PALMEIRAS - SP,SANTOS - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,141,Luso Brasileiro,Rio de Janeiro,RJ,Sábado,2016-07-16,16:00:00,BOTAFOGO - RJ,FLAMENGO - RJ,3,3,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2016,142,Vila Belmiro,Santos,SP,Sábado,2016-07-16,18:30:00,SANTOS - SP,PONTE PRETA - SP,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2016,143,Independência,Belo Horizonte,MG,Domingo,2016-07-17,11:00:00,AMERICA - MG,SANTA CRUZ - PE,0,3,visitante,False,0,0,sem disputa de pênaltis
