competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Brasileirao,2015,31,Moisés Lucarelli,visitante,CHAPECOENSE - SC,pro,Gil,42' (2ºT),87.0
Brasileirao,2015,31,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Renato Caja,45+2' (2ºT),90.5
Brasileirao,2015,32,Couto Pereira,visitante,AVAI - SC,pro,Anderson,1' (1ºT),1.0
Brasileirao,2015,32,Couto Pereira,mandante,CORITIBA - PR,pro,Paulo,4' (2ºT),49.0
Brasileirao,2015,32,Couto Pereira,visitante,AVAI - SC,pro,Roberto,34' (2ºT),79.0
Brasileirao,2015,33,Arena Joinville,visitante,ATLETICO - PR,pro,Nikao,30' (1ºT),30.0
Brasileirao,2015,33,Arena Joinville,visitante,ATLETICO - PR,pro,Douglas,33' (1ºT),33.0
Brasileirao,2015,33,Arena Joinville,mandante,JOINVILLE - SC,pro,Rafael Costa,20' (2ºT),65.0
Brasileirao,2015,34,Arena Corinthians,visitante,PALMEIRAS - SP,pro,Rafael Marques,24' (1ºT),24.0
Brasileirao,2015,34,Arena Corinthians,visitante,PALMEIRAS - SP,pro,Ze Roberto,45+1' (1ºT),45.5
Brasileirao,2015,36,Independência,mandante,ATLETICO - MG,pro,Thiago Ribeiro,11' (1ºT),11.0
Brasileirao,2015,36,Independência,mandante,ATLETICO - MG,pro,Datolo,19' (1ºT),19.0
Brasileirao,2015,36,Independência,mandante,ATLETICO - MG,pro,Thiago Ribeiro,44' (1ºT),44.0
Brasileirao,2015,37,Serra Dourada,visitante,GREMIO - RS,pro,Giuliano,35' (1ºT),35.0
Brasileirao,2015,37,Serra Dourada,mandante,GOIAS - GO,pro,Rodrigo,7' (2ºT),52.0
Brasileirao,2015,38,Vila Belmiro,mandante,SANTOS - SP,pro,Robinho,42' (1ºT),42.0
Brasileirao,2015,38,Vila Belmiro,visitante,SPORT - PE,pro,Joelinton,5' (2ºT),50.0
Brasileirao,2015,38,Vila Belmiro,mandante,SANTOS - SP,pro,Werley,24' (2ºT),69.0
Brasileirao,2015,38,Vila Belmiro,visitante,SPORT - PE,pro,Samuel,45+2' (2ºT),90.5
Brasileirao,2015,39,Maracanã,visitante,FLUMINENSE - RJ,pro,Fred,7' (1ºT),7.0
Brasileirao,2015,39,Maracanã,visitante,FLUMINENSE - RJ,contra,Para,32' (1ºT),32.0
Brasileirao,2015,39,Maracanã,mandante,FLAMENGO - RJ,pro,Alecsandro,36' (1ºT),36.0
Brasileirao,2015,39,Maracanã,visitante,FLUMINENSE - RJ,pro,Fred,1' (2ºT),46.0
Brasileirao,2015,39,Maracanã,mandante,FLAMENGO - RJ,pro,Eduardo da Silva,40' (2ºT),85.0
Brasileirao,2015,40,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marquinhos Silva,35' (1ºT),35.0
Brasileirao,2015,40,Orlando Scarpelli,visitante,CRUZEIRO - MG,pro,Henrique,40' (1ºT),40.0
Brasileirao,2015,40,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Carlos Alberto,5' (2ºT),50.0
Brasileirao,2015,41,São Januário,visitante,PONTE PRETA - SP,pro,Diego,1' (1ºT),1.0
Brasileirao,2015,41,São Januário,visitante,PONTE PRETA - SP,pro,Tiago,38' (1ºT),38.0
Brasileirao,2015,41,São Januário,visitante,PONTE PRETA - SP,pro,Borges,32' (2ºT),77.0
Brasileirao,2015,42,Arena da Baixada,mandante,ATLETICO - PR,pro,Nikao,19' (1ºT),19.0
Brasileirao,2015,43,Arena Condá,mandante,CHAPECOENSE - SC,pro,Ananias,11' (1ºT),11.0
Brasileirao,2015,43,Arena Condá,mandante,CHAPECOENSE - SC,pro,Bruno Silva,29' (1ºT),29.0
Brasileirao,2015,44,Morumbi,mandante,SAO PAULO - SP,pro,Michel Bastos,33' (1ºT),33.0
Brasileirao,2015,44,Morumbi,visitante,SANTOS - SP,pro,Ricardo Oliveira,45+1' (1ºT),45.5
Brasileirao,2015,44,Morumbi,visitante,SANTOS - SP,pro,Ricardo Oliveira,2' (2ºT),47.0
Brasileirao,2015,44,Morumbi,mandante,SAO PAULO - SP,pro,P. Miranda,5' (2ºT),50.0
Brasileirao,2015,44,Morumbi,mandante,SAO PAULO - SP,pro,Rogerio,39' (2ºT),84.0
Brasileirao,2015,45,Arena do Grêmio,mandante,GREMIO - RS,pro,Giuliano,2' (1ºT),2.0
Brasileirao,2015,45,Arena do Grêmio,mandante,GREMIO - RS,pro,M. Oliveira,4' (1ºT),4.0
Brasileirao,2015,45,Arena do Grêmio,visitante,CORINTHIANS - SP,pro,Mendoza,23' (1ºT),23.0
Brasileirao,2015,45,Arena do Grêmio,mandante,GREMIO - RS,pro,Luan,39' (1ºT),39.0
Brasileirao,2015,46,Mineirão,mandante,CRUZEIRO - MG,pro,Manoel,32' (2ºT),77.0
Brasileirao,2015,47,Ressacada,visitante,ATLETICO - MG,pro,Carlos Alberto Carvalho,13' (1ºT),13.0
Brasileirao,2015,47,Ressacada,visitante,ATLETICO - MG,contra,Antonio Carlos,23' (1ºT),23.0
Brasileirao,2015,47,Ressacada,visitante,ATLETICO - MG,pro,Lucas Pratto,22' (2ºT),67.0
Brasileirao,2015,47,Ressacada,mandante,AVAI - SC,pro,Andre Lima,28' (2ºT),73.0
Brasileirao,2015,47,Ressacada,visitante,ATLETICO - MG,pro,Carlos Alberto Carvalho,32' (2ºT),77.0
Brasileirao,2015,48,Maracanã,mandante,FLUMINENSE - RJ,pro,Vinicius,29' (1ºT),29.0
Brasileirao,2015,48,Maracanã,mandante,FLUMINENSE - RJ,pro,Marcos Jr,43' (2ºT),88.0
Brasileirao,2015,49,Ilha do Retiro,mandante,SPORT - PE,pro,Maikon,45+2' (2ºT),90.5
Brasileirao,2015,50,Allianz Parque,mandante,PALMEIRAS - SP,pro,Vitor Hugo,19' (2ºT),64.0
Brasileirao,2015,50,Allianz Parque,visitante,INTERNACIONAL - RS,pro,Rafael Moura,31' (2ºT),76.0
Brasileirao,2015,51,Vila Belmiro,mandante,SANTOS - SP,pro,Geuvanio,22' (1ºT),22.0
Brasileirao,2015,51,Vila Belmiro,visitante,PONTE PRETA - SP,pro,Felipe Azevedo,7' (2ºT),52.0
Brasileirao,2015,51,Vila Belmiro,mandante,SANTOS - SP,pro,Ricardo Oliveira,15' (2ºT),60.0
Brasileirao,2015,51,Vila Belmiro,visitante,PONTE PRETA - SP,pro,Renato Caja,26' (2ºT),71.0
Brasileirao,2015,52,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel,19' (2ºT),64.0
Brasileirao,2015,53,Independência,mandante,ATLETICO - MG,pro,Luan,13' (1ºT),13.0
Brasileirao,2015,53,Independência,visitante,CRUZEIRO - MG,contra,Jemerson,45+1' (1ºT),45.5
Brasileirao,2015,53,Independência,visitante,CRUZEIRO - MG,pro,Gabriel Xavier,1' (2ºT),46.0
Brasileirao,2015,53,Independência,visitante,CRUZEIRO - MG,pro,Marquinhos,26' (2ºT),71.0
Brasileirao,2015,54,Morumbi,mandante,SAO PAULO - SP,pro,Luis Fabiano,26' (1ºT),26.0
Brasileirao,2015,54,Morumbi,mandante,SAO PAULO - SP,pro,Rogerio,10' (2ºT),55.0
Brasileirao,2015,55,Arena da Baixada,mandante,ATLETICO - PR,pro,Nikao,14' (2ºT),59.0
Brasileirao,2015,55,Arena da Baixada,mandante,ATLETICO - PR,pro,Ytalo,45+1' (2ºT),90.5
Brasileirao,2015,56,Arena Joinville,visitante,CORINTHIANS - SP,pro,Jadson,31' (1ºT),31.0
Brasileirao,2015,58,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Vitinho,25' (1ºT),25.0
Brasileirao,2015,58,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nilmar,35' (1ºT),35.0
Brasileirao,2015,59,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Carlos Alberto,8' (1ºT),8.0
Brasileirao,2015,59,Orlando Scarpelli,visitante,PALMEIRAS - SP,pro,Gabriel,11' (1ºT),11.0
Brasileirao,2015,59,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Thiago Santana,17' (2ºT),62.0
Brasileirao,2015,60,Serra Dourada,visitante,AVAI - SC,pro,Romulo,45+3' (2ºT),90.5
Brasileirao,2015,61,Independência,visitante,SANTOS - SP,pro,Ricardo Oliveira,18' (1ºT),18.0
Brasileirao,2015,61,Independência,mandante,ATLETICO - MG,contra,Werley,27' (1ºT),27.0
Brasileirao,2015,61,Independência,mandante,ATLETICO - MG,pro,Datolo,43' (1ºT),43.0
Brasileirao,2015,61,Independência,visitante,SANTOS - SP,pro,Gabriel Barbosa,9' (2ºT),54.0
Brasileirao,2015,62,Arena Corinthians,visitante,INTERNACIONAL - RS,pro,Nilmar,40' (1ºT),40.0
Brasileirao,2015,62,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,5' (2ºT),50.0
Brasileirao,2015,62,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Vagner Love,21' (2ºT),66.0
Brasileirao,2015,63,Couto Pereira,visitante,FLAMENGO - RJ,pro,Eduardo da Silva,38' (1ºT),38.0
Brasileirao,2015,64,Arena Condá,visitante,SAO PAULO - SP,pro,Souza,10' (1ºT),10.0
Brasileirao,2015,65,São Januário,visitante,CRUZEIRO - MG,pro,Leandro Damiao,37' (1ºT),37.0
Brasileirao,2015,65,São Januário,visitante,CRUZEIRO - MG,pro,Charles,12' (2ºT),57.0
Brasileirao,2015,65,São Januário,visitante,CRUZEIRO - MG,pro,Leandro Damiao,28' (2ºT),73.0
Brasileirao,2015,65,São Januário,mandante,VASCO DA GAMA - RJ,pro,Rodrigo,43' (2ºT),88.0
Brasileirao,2015,66,Ilha do Retiro,mandante,SPORT - PE,pro,Maikon,15' (1ºT),15.0
Brasileirao,2015,66,Ilha do Retiro,mandante,SPORT - PE,pro,Maikon,38' (1ºT),38.0
Brasileirao,2015,66,Ilha do Retiro,visitante,JOINVILLE - SC,pro,Marcelinho Paraiba,33' (2ºT),78.0
Brasileirao,2015,67,Allianz Parque,visitante,FLUMINENSE - RJ,pro,Jean,16' (1ºT),16.0
Brasileirao,2015,67,Allianz Parque,mandante,PALMEIRAS - SP,pro,Rafael Marques,45+2' (1ºT),45.5
Brasileirao,2015,67,Allianz Parque,mandante,PALMEIRAS - SP,pro,Cristaldo,45' (2ºT),90.0
Brasileirao,2015,69,Arena do Grêmio,mandante,GREMIO - RS,pro,Giuliano,33' (1ºT),33.0
Brasileirao,2015,69,Arena do Grêmio,visitante,ATLETICO - PR,pro,Hernani,6' (2ºT),51.0
Brasileirao,2015,69,Arena do Grêmio,mandante,GREMIO - RS,pro,Rhodolfo,26' (2ºT),71.0
Brasileirao,2015,70,Ressacada,visitante,FIGUEIRENSE - SC,pro,Marquinhos Silva,14' (1ºT),14.0
Brasileirao,2015,70,Ressacada,mandante,AVAI - SC,pro,Anderson,35' (1ºT),35.0
Brasileirao,2015,72,Vila Belmiro,mandante,SANTOS - SP,pro,Ricardo Oliveira,9' (1ºT),9.0
Brasileirao,2015,73,Maracanã,visitante,ATLETICO - MG,contra,Samir,21' (1ºT),21.0
Brasileirao,2015,73,Maracanã,visitante,ATLETICO - MG,pro,Lucas Pratto,40' (1ºT),40.0
Brasileirao,2015,74,Arena Pernambuco,mandante,SPORT - PE,pro,Andre Felipe,20' (1ºT),20.0
Brasileirao,2015,74,Arena Pernambuco,visitante,VASCO DA GAMA - RJ,pro,Riascos,41' (1ºT),41.0
Brasileirao,2015,74,Arena Pernambuco,mandante,SPORT - PE,pro,Wendel,35' (2ºT),80.0
Brasileirao,2015,75,Arena do Grêmio,mandante,GREMIO - RS,pro,Maicon,9' (2ºT),54.0
Brasileirao,2015,76,Mineirão,visitante,CHAPECOENSE - SC,pro,Camilo,35' (1ºT),35.0
Brasileirao,2015,77,Morumbi,mandante,SAO PAULO - SP,pro,Souza,9' (2ºT),54.0
Brasileirao,2015,77,Morumbi,visitante,AVAI - SC,pro,Andre Lima,44' (2ºT),89.0
Brasileirao,2015,78,Arena da Baixada,visitante,CORITIBA - PR,pro,Wellington Paulista,18' (1ºT),18.0
Brasileirao,2015,78,Arena da Baixada,mandante,ATLETICO - PR,pro,Walter,24' (1ºT),24.0
Brasileirao,2015,78,Arena da Baixada,visitante,CORITIBA - PR,pro,Ruy,31' (2ºT),76.0
Brasileirao,2015,78,Arena da Baixada,mandante,ATLETICO - PR,pro,Edigar Junio,36' (2ºT),81.0
Brasileirao,2015,79,Arena Joinville,visitante,GOIAS - GO,pro,Wesley Pacheco,26' (1ºT),26.0
Brasileirao,2015,79,Arena Joinville,mandante,JOINVILLE - SC,pro,Kempes,34' (1ºT),34.0
Brasileirao,2015,79,Arena Joinville,mandante,JOINVILLE - SC,pro,Kempes,45' (1ºT),45.0
Brasileirao,2015,80,Maracanã,mandante,FLUMINENSE - RJ,pro,Wellington Silva,10' (2ºT),55.0
Brasileirao,2015,80,Maracanã,mandante,FLUMINENSE - RJ,pro,Vinicius,45+4' (2ºT),90.5
Brasileirao,2015,81,Ressacada,visitante,GREMIO - RS,pro,Pedro Rocha,1' (1ºT),1.0
Brasileirao,2015,81,Ressacada,visitante,GREMIO - RS,pro,Luan,9' (1ºT),9.0
Brasileirao,2015,81,Ressacada,mandante,AVAI - SC,pro,Anderson,11' (2ºT),56.0
Brasileirao,2015,82,Arena Condá,visitante,SPORT - PE,pro,Rithely,29' (1ºT),29.0
Brasileirao,2015,82,Arena Condá,mandante,CHAPECOENSE - SC,pro,Bruno Rangel,43' (2ºT),88.0
Brasileirao,2015,83,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Vagner Love,10' (2ºT),55.0
Brasileirao,2015,83,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,20' (2ºT),65.0
Brasileirao,2015,83,Arena Corinthians,visitante,FIGUEIRENSE - SC,pro,Thiago Santana,28' (2ºT),73.0
Brasileirao,2015,84,Allianz Parque,mandante,PALMEIRAS - SP,pro,Leandro,31' (1ºT),31.0
Brasileirao,2015,84,Allianz Parque,mandante,PALMEIRAS - SP,pro,Victor Ramos,40' (1ºT),40.0
Brasileirao,2015,84,Allianz Parque,mandante,PALMEIRAS - SP,pro,Rafael Marques,13' (2ºT),58.0
Brasileirao,2015,84,Allianz Parque,mandante,PALMEIRAS - SP,pro,Cristaldo,27' (2ºT),72.0
Brasileirao,2015,85,Moisés Lucarelli,visitante,ATLETICO - PR,pro,Nikao,28' (1ºT),28.0
Brasileirao,2015,85,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Renato Caja,29' (1ºT),29.0
Brasileirao,2015,85,Moisés Lucarelli,mandante,PONTE PRETA - SP,pro,Felipe Azevedo,25' (2ºT),70.0
Brasileirao,2015,86,Couto Pereira,mandante,CORITIBA - PR,pro,Rafhael Lucas,16' (2ºT),61.0
Brasileirao,2015,87,Serra Dourada,mandante,GOIAS - GO,pro,Erik,33' (1ºT),33.0
Brasileirao,2015,87,Serra Dourada,visitante,FLUMINENSE - RJ,pro,Wagner,8' (2ºT),53.0
Brasileirao,2015,87,Serra Dourada,visitante,FLUMINENSE - RJ,pro,Edson Felipe,16' (2ºT),61.0
Brasileirao,2015,88,Arena Pantanal,mandante,VASCO DA GAMA - RJ,pro,Riascos,15' (1ºT),15.0
Brasileirao,2015,89,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Valdivia,31' (2ºT),76.0
Brasileirao,2015,90,Mineirão,mandante,ATLETICO - MG,pro,Leo Silva,33' (1ºT),33.0
Brasileirao,2015,91,São Januário,mandante,VASCO DA GAMA - RJ,pro,Biancucchi,23' (2ºT),68.0
Brasileirao,2015,92,Ilha do Retiro,mandante,SPORT - PE,pro,Andre Felipe,10' (1ºT),10.0
Brasileirao,2015,92,Ilha do Retiro,mandante,SPORT - PE,pro,Marlone,30' (1ºT),30.0
Brasileirao,2015,92,Ilha do Retiro,mandante,SPORT - PE,pro,Andre Felipe,35' (1ºT),35.0
Brasileirao,2015,93,Allianz Parque,mandante,PALMEIRAS - SP,pro,Egidio,27' (1ºT),27.0
Brasileirao,2015,93,Allianz Parque,mandante,PALMEIRAS - SP,pro,Cristaldo,24' (2ºT),69.0
Brasileirao,2015,94,Independência,mandante,ATLETICO - MG,pro,Thiago Ribeiro,45' (1ºT),45.0
Brasileirao,2015,94,Independência,mandante,ATLETICO - MG,pro,Thiago Ribeiro,22' (2ºT),67.0
Brasileirao,2015,95,Arena do Grêmio,mandante,GREMIO - RS,pro,Douglas,23' (2ºT),68.0
Brasileirao,2015,96,Arena da Baixada,mandante,ATLETICO - PR,pro,Gustavo,36' (1ºT),36.0
Brasileirao,2015,96,Arena da Baixada,mandante,ATLETICO - PR,pro,Marcos Guilherme,12' (2ºT),57.0
Brasileirao,2015,96,Arena da Baixada,visitante,SAO PAULO - SP,pro,Centurion,26' (2ºT),71.0
Brasileirao,2015,97,Arena Joinville,visitante,FLAMENGO - RJ,pro,Emerson Sheik,10' (2ºT),55.0
Brasileirao,2015,98,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,41' (1ºT),41.0
Brasileirao,2015,98,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Vagner Love,45+5' (2ºT),90.5
Brasileirao,2015,99,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Thiago Santana,24' (1ºT),24.0
Brasileirao,2015,99,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Clayton,34' (1ºT),34.0
Brasileirao,2015,99,Orlando Scarpelli,visitante,GOIAS - GO,pro,Felipe Menezes,1' (2ºT),46.0
Brasileirao,2015,99,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Paulo Roberto,35' (2ºT),80.0
Brasileirao,2015,100,Maracanã,mandante,FLUMINENSE - RJ,pro,Fred,39' (1ºT),39.0
Brasileirao,2015,100,Maracanã,visitante,SANTOS - SP,pro,Ricardo Oliveira,8' (2ºT),53.0
Brasileirao,2015,100,Maracanã,mandante,FLUMINENSE - RJ,pro,Lucas,35' (2ºT),80.0
Brasileirao,2015,102,Arena Condá,mandante,CHAPECOENSE - SC,pro,Neto,29' (2ºT),74.0
Brasileirao,2015,103,Mineirão,mandante,CRUZEIRO - MG,pro,De Arrascaeta,40' (1ºT),40.0
Brasileirao,2015,103,Mineirão,mandante,CRUZEIRO - MG,pro,Marinho,28' (2ºT),73.0
Brasileirao,2015,104,Ressacada,visitante,SPORT - PE,pro,Diego Souza,20' (1ºT),20.0
Brasileirao,2015,104,Ressacada,mandante,AVAI - SC,pro,Renan,37' (1ºT),37.0
Brasileirao,2015,104,Ressacada,mandante,AVAI - SC,contra,Samuel,39' (1ºT),39.0
Brasileirao,2015,104,Ressacada,visitante,SPORT - PE,pro,Andre Felipe,45+2' (2ºT),90.5
Brasileirao,2015,106,Vila Belmiro,visitante,GREMIO - RS,pro,Pedro Rocha,4' (1ºT),4.0
Brasileirao,2015,106,Vila Belmiro,visitante,GREMIO - RS,pro,Galhardo,4' (2ºT),49.0
Brasileirao,2015,106,Vila Belmiro,mandante,SANTOS - SP,pro,Ricardo Oliveira,9' (2ºT),54.0
Brasileirao,2015,106,Vila Belmiro,visitante,GREMIO - RS,pro,Yuri Mamute,35' (2ºT),80.0
Brasileirao,2015,108,Arena Pantanal,visitante,PALMEIRAS - SP,pro,Dudu,8' (1ºT),8.0
Brasileirao,2015,108,Arena Pantanal,visitante,PALMEIRAS - SP,pro,Dudu,39' (1ºT),39.0
Brasileirao,2015,109,Maracanã,mandante,FLAMENGO - RJ,pro,Alan Patrick,3' (2ºT),48.0
Brasileirao,2015,109,Maracanã,visitante,FIGUEIRENSE - SC,pro,Ricardinho,16' (2ºT),61.0
Brasileirao,2015,109,Maracanã,visitante,FIGUEIRENSE - SC,pro,Fabinho,45+2' (2ºT),90.5
Brasileirao,2015,110,Beira-Rio,visitante,ATLETICO - MG,pro,Maicosuel,14' (2ºT),59.0
Brasileirao,2015,110,Beira-Rio,visitante,ATLETICO - MG,pro,Maicosuel,32' (2ºT),77.0
Brasileirao,2015,110,Beira-Rio,visitante,ATLETICO - MG,pro,Thiago Ribeiro,34' (2ºT),79.0
Brasileirao,2015,110,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Lisandro Lopez,41' (2ºT),86.0
Brasileirao,2015,112,Serra Dourada,mandante,GOIAS - GO,pro,Felipe Menezes,2' (2ºT),47.0
Brasileirao,2015,112,Serra Dourada,mandante,GOIAS - GO,pro,Fred,6' (2ºT),51.0
Brasileirao,2015,112,Serra Dourada,mandante,GOIAS - GO,pro,Felipe Menezes,13' (2ºT),58.0
Brasileirao,2015,112,Serra Dourada,mandante,GOIAS - GO,pro,Carlos Eduardo,16' (2ºT),61.0
